val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"0303228K","2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","c86fbe686cd85a659e843b6608dbc7cccf59c41e585df6878454fea7f189874a","0-ece218471b3aaa44dda58544ad0361e29d8f89d1e43fb71736a5fe47e5a0642c","3532-0a833846f0cf8680924c8c2196d9328a38b27eba6212d71a5395a09b1b63d9da","root"
"0303140K","2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","d86604f0a887d9015feecac4f17ed2c9b7667ba38ee99544ba92bea34269af7b","0-f4f44f2924d127b7acff5318b730670374ab85fc588e0cae50b387bcbcfaecec","3533-f9b8d6c42b82f56ca4b85935f5beca6db3bd62c1dce3f90c77224df15bfd8ed0","root"
"0303610K","2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","34301b956d3d9cbf95cef62861b09170c9cc1837d3c24bc47a4383ebf29d509c","0-70d812d889bc44ccf323e626a644ead3997c5e3f93dfd7c4b58f90049cca04e5","3534-4ad3187cb4e2a9e2533b4ccfad9278b6847e83081457f1023fe3fa93692ece3b","root"
"0303149K","2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","5518c0aa12a61bc072c1c1af8578edefe1d2b0c3bd72d52b0553e129e1f4e86c","0-280fd59a2b30d27c51aa78d625afb5f93a8d3dcc63237e48a23123e1438719fd","3535-2b08f5da7e4997a55530f7187777cfedd9e47bcb45f08a72351ff6a6bfd72969","root"
"0701113K","2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","5518c0aa12a61bc072c1c1af8578edefe1d2b0c3bd72d52b0553e129e1f4e86c","1-1926a56764b3ae5b1aede13add3800a5f0fbf74d82a6db1a21b6f419110cb90e","3535-2b08f5da7e4997a55530f7187777cfedd9e47bcb45f08a72351ff6a6bfd72969","root"
"0301144K","2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","5518c0aa12a61bc072c1c1af8578edefe1d2b0c3bd72d52b0553e129e1f4e86c","2-9b48716bac79d7c6618d4a91c5946dbd18d5906fe4346e904477cee4f70b57fa","3535-2b08f5da7e4997a55530f7187777cfedd9e47bcb45f08a72351ff6a6bfd72969","root"
"0303122K","2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","5518c0aa12a61bc072c1c1af8578edefe1d2b0c3bd72d52b0553e129e1f4e86c","3-801261cc301b3dc558d1d3b0751c04db768d332a07c00b08bdeff86b1026aa3b","3535-2b08f5da7e4997a55530f7187777cfedd9e47bcb45f08a72351ff6a6bfd72969","root"
"0303134K","2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","5518c0aa12a61bc072c1c1af8578edefe1d2b0c3bd72d52b0553e129e1f4e86c","4-9a3ccd626e86538c28f9409e3bacf5a0edde5cbe64336997b891f1743947d44b","3535-2b08f5da7e4997a55530f7187777cfedd9e47bcb45f08a72351ff6a6bfd72969","root"
"0303170K","2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","e2403f55619136c1dd897b2b40e225521bf6741eba2a82e8ef4a3fedf2b3b076","0-555ab262c75f097c66cde73c493e810a147bcf2df8433ca0b6f45dcebea1d891","3536-c0754be35c097bdbd58d6f48ecd76744950792a8dda2a376864fea1951298ece","root"
"0303126K","2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","bebf0444ff6624ed8a94a6d10ff2e33e3ab7c2bfc221b320f62da0b22b6fe720","0-0078bdc63f1fbb13c940ffadc0317f4cd05873d956d85122380a23f292d7e303","3537-757c50102706c77e04f1f88a1f0bb2f9615d67dbd14d086d7329d28d1e8abb6b","root"
"0305103K","2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","b1b01aed6a52c040f34cfcedbff575a925020ef29cc6b9d462b2a0edc63ace6c","0-af7f553e806d6f2f1c91d4d82e6ec846c92dd9181a8315de0f2dfc73717ef781","3538-08367ef16b229a8fdc20dfc90929ddbe6714551d5b2f74f26bc8082926e0e99a","root"
"0303134K","2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","1e5057b4544f05950acb2820bc029b78ff9b30571b3e3f6299e9dec3588ebfae","0-e7f3f4f98d32ca44b01a31f73fcf50c1b9b872b43f473f805b48ed593699efc9","3539-492970431949ddc5f91216bec4325c55cfcdd82a47a9679cfe084973cac6bc69","root"
"0303122K","2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","c8eea29ac009b6b70dc342aeae7ed690affa8091bdb4bfe92a8cbf624adf0744","0-b26370a15185a065217f4781529f7140add34147b720f6a20e559f13e1ee00c1","3540-449357cb9faa64e02d81d8e75bd08bdc911d7d2c789e51448ea97e6ff42cac59","root"
"0303228K","2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","c356859df004d561d8961d48a26e0d357a80d8d38e404243cacf6efa5b7b9d0e","0-b5ac45feb781951d8d2fc00476ed1b40161c26a03f825fe97e21eebf8b21e450","3541-c28dd4ee2e09bc0a90a4f2a6ee16f5260b96fce3f329307b8a38bd761f7dfa5d","root"
"0303140K","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","0d96d812f1e942a78e7689d3d18b85b4bfe67e864126b1bc27672432f7b9df4d","0-7a6d10e7ae7cb860bc828d0641c87928f283689d13ddbb5ee0924648d49b0901","3542-6a6c2398fb611f8d61e956b24a396a1f67706dce4e2d4e00e28a8963e1d43da9","root"
"0303610K","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","608d579db6d7cb2ad726a04facbee621228d060009ed6e4278cb9ce177f3d4f6","0-2af8e141fa86746c84e18030e7d5d8a1baf240ed5e717f4911bc6ea0de64a6fe","3543-46e41aa247a51fd76d84f180a01d528cff7a863aa4736e852cab2be8ac497623","root"
"0303149K","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","acd76e2c6ab8047e5af27077de8a0824f5d62cede233f57003fbe3f18541f2f4","0-663af0c2f08e479e00d8ddaed0665c7d5b1ac49816a66aec4f8133000a930b89","3544-f857ff9ec0dd0b2c128edd940e582ffa79757091fe41a5937cfc5eed53ce94ea","root"
"0701113K","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","acd76e2c6ab8047e5af27077de8a0824f5d62cede233f57003fbe3f18541f2f4","1-6ae4079d237eac528412b93ad295bca913c42fa97c8ee85bd6eae3ec00a92e78","3544-f857ff9ec0dd0b2c128edd940e582ffa79757091fe41a5937cfc5eed53ce94ea","root"
"0301144K","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","acd76e2c6ab8047e5af27077de8a0824f5d62cede233f57003fbe3f18541f2f4","2-da933adc73f0042ed718d38f1ad2351dbea5e95352d84bc1002eb3fb48c6efd9","3544-f857ff9ec0dd0b2c128edd940e582ffa79757091fe41a5937cfc5eed53ce94ea","root"
"0303122K","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","acd76e2c6ab8047e5af27077de8a0824f5d62cede233f57003fbe3f18541f2f4","3-eafcccb51c0ba0bf651639c0f2d78af83eba7e648acf45dc592aba8cae8fc477","3544-f857ff9ec0dd0b2c128edd940e582ffa79757091fe41a5937cfc5eed53ce94ea","root"
"0303134K","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","acd76e2c6ab8047e5af27077de8a0824f5d62cede233f57003fbe3f18541f2f4","4-cdf6dde1927df83cc5ae9bc53899e8098f4f37933bd10333bc5cbe91263c7ba7","3544-f857ff9ec0dd0b2c128edd940e582ffa79757091fe41a5937cfc5eed53ce94ea","root"
"0303170K","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","23b3692305813f1f6ad797c1298b79a9a0848874cd57cb11bf71598feffabce4","0-7963fe5eee913f191025cb20010903cf3e8865995c592d75ba268b6c8993e43b","3545-130fe39bd0417f192810b6625e407ad8983700d8b6b614f2d7cdffc0d683e9fc","root"
"0303126K","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","571ee542d4cf5bc412d71e6caaa79683ff9dcab501f779c89e8c87d935a48228","0-284a9be6204a0aef760eeea67e0af7231de400f44b02e8fb67f6a179f2a339c9","3546-0bcfd76efd70cc7c3085232ccd65cf8e68ae8c0b0f6c82b9e555e0773630b055","root"
"0305103K","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","fa8554a5fac9dc9d4fe9d50217b9bd9664341eb941a7fbf30a69522888f576d2","0-c134cc6a1a202242f42ad080f95c7b058462d19f00070b9fe347a3b55d2c35a2","3547-e4c93d2f3a5bba00f9da1f4280571408d2bff95e7666230352b9fb7e1dd28471","root"
"0303134K","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","19a154f7252199f0e73854668c957b3fdf15476042a90398b77245a9bb5738b5","0-7a48eece02caa111fa9b1128885ddccf638280c890c40986dba68c8dfe84d297","3548-a41ee4c02402ce604298f90c9bd64430d50a40c801a0db15e80115226eb9956d","root"
"0303122K","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","6ab4500ff50b97ab7260eb30faedd6a6f843ec75f401a839b769c71e47721031","0-989c1ca59c2fbf14fbac0ced65684b1747e3dd955558f2340b65dc8124ff8fb5","3549-0354efa952be98ecc7a1e69a2314015c94545def5976c8132e72db921b517b80","root"
"0303228K","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","765c2cd39404c2e90c86bbb6a8fe04a101a4f2a0e1c7287ad6892daba15b1f8c","0-f7381ee3f7aa5f6a64701dcb7dbe81b17795843efbb0f58c5e613b8bd1f2e48f","3550-53aff2a34cb7d61f9776297c6798ae01c22964e41ee6cc3f562ffe5010cdae9d","root"
"0901220SE","2016-BASE_PROCUREMENT-2016-DEFENSE_DHRA-PROCUREMENT_JustificationBook_DoD_Human_Resources_Activity_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_DoD_Human_Resources_Activity_PB_2016.xml","685054eaecb22017d600aebc33f091248e348a08f4e0e865c849820868c429e5","0-105444e42502ad2dda145b60e2442dfa9beb882cc23aaa70b57bad7f9b017226","3572-e533a54a92ef37b0fbbdd91458e44824cac40995a523b1dd36b32b1473c408d0","root"
"0901220SE","2016-BASE_PROCUREMENT-2016-DEFENSE_DHRA-PROCUREMENT_MasterJustificationBook_DoD_Human_Resources_Activity_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_DoD_Human_Resources_Activity_PB_2016.xml","5b3556381335e74bb174f4c9560ecef4751b0094b6812f0610cd5021e42ce8ec","0-309708b24618d438054855d68fec7066b557a9b9bb4fb6c181139284dceca21c","3573-7de003b9c3f0b3028c2b73f38cfc6a6f1c4f6d89a7663c1bbe5538e010b4f254","root"
"0901220SE","2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","2c08bf15a1e09be45a3d8c4c24dcae9aae2eaaefb5df0f87ab09b2441861185b","0-58b1744baff35d21d968bd937f51dbda8ec26c137f31d1c94503799abf28ec72","3574-b9bd417847ee79f7cb76b4c5742ad66a0afec24c786b5a96db64c8a34139f801","root"
"0603884C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.xml","feb4d52653be30105a085615e28dfdb7f34e643573f50a8986572175030e98bb","0-25390db387ad28a045ad06d587bd3c9db385f4b72354ccfa0912c5f239ece2a6","3578-a9ffad08df996b7d1c8362f965400895d968c5e05105bae0f5ffc52c6166446a","root"
"0603881C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.xml","feb4d52653be30105a085615e28dfdb7f34e643573f50a8986572175030e98bb","1-a036dd49622a716024efdadbb2861fd403e60d51a31441a56a745de7becbd9da","3578-a9ffad08df996b7d1c8362f965400895d968c5e05105bae0f5ffc52c6166446a","root"
"0603892C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.xml","8fe681ed2a7b4397677aa6bf70676f250b32ded3546a6adb5424a1cf3206bbc3","0-aa8d9b94a86c383fb83f0cbbe8b5ed05db49ec4c6539a099c05a1178a9fe4a89","3579-3d7075e8d279dfd0182130fde8627c7abb54ee39bbe62b38177c1133d93b17e4","root"
"0604881C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.xml","8fe681ed2a7b4397677aa6bf70676f250b32ded3546a6adb5424a1cf3206bbc3","1-4ce4ff31c0eb8abe6d3013b24a5d5e6f890243bdefe064ed699d501feb64a3cd","3579-3d7075e8d279dfd0182130fde8627c7abb54ee39bbe62b38177c1133d93b17e4","root"
"0603881C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.xml","5e007bd19b04490f3e001277208d4207040e26d264dc85f8de7138a5790c6020","0-8e69ab6b1e4452235023e4eca1b45281705e9d6f5446e29785e8a2a62d9ca8b4","3580-6e122c8a95ad3615ec99c1d8175111f32d8c9531779c9b0ce0cff7f72ebf0d60","root"
"0603884C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.xml","5e007bd19b04490f3e001277208d4207040e26d264dc85f8de7138a5790c6020","1-a79f0a049508ddf2305e1f03be4fd00527900ceddfb8e566b52ef9bcc7ed165c","3580-6e122c8a95ad3615ec99c1d8175111f32d8c9531779c9b0ce0cff7f72ebf0d60","root"
"0603892C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.xml","217871217745787cd9d39b6a782f1f5ee42eb13db7926f63b47eb5051f8829cd","0-20a881f0e8674866c5928e9aba30add3331159674515a79151fdb2c3cf403136","3581-3fb19eba54639e58e3700a94179b2e0740d1aedfc892594ed7506bc0662052e3","root"
"0604880C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.xml","217871217745787cd9d39b6a782f1f5ee42eb13db7926f63b47eb5051f8829cd","1-92a74678ee9d7dd2c13e3995e0a269ffd9a2b9b01cacf4fe81a3287bdc5ac80b","3581-3fb19eba54639e58e3700a94179b2e0740d1aedfc892594ed7506bc0662052e3","root"
"0604881C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2016.xml","217871217745787cd9d39b6a782f1f5ee42eb13db7926f63b47eb5051f8829cd","2-6939158ca48aabd912a9bc517202699b97bd8a542608b0fac97fec888f5e15da","3581-3fb19eba54639e58e3700a94179b2e0740d1aedfc892594ed7506bc0662052e3","root"
"0603884C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.xml","88a0911f2371a3b80583e2943950a44d40e326ab88cbdf6595884a3ac861ecd9","0-fdf0b892858ecaa827680af2f7ce80923d0020344e1ca7e021e95945c559f7c9","3583-c17cd31e09d24a979a3b5372e87e04e62147346d3c8399a8954eb9923bdf16f2","root"
"0603881C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.xml","88a0911f2371a3b80583e2943950a44d40e326ab88cbdf6595884a3ac861ecd9","1-7487f34de15c9c0bea7b62586e2bce79bab0e9cf949fb5485ff10209522381c4","3583-c17cd31e09d24a979a3b5372e87e04e62147346d3c8399a8954eb9923bdf16f2","root"
"0603892C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.xml","b4f2202771c2bfc95fdafd93a11aada31a8b14c6b9c5880fd0d937560581322f","0-dc3a3e25d7632101084a237d18f331af76bd29214583a246094cf1202ec814eb","3584-853f048cd908e157b7c2eed3d2b89d63394a659e4f22d5bad38ea6276c78e0da","root"
"0604881C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.xml","b4f2202771c2bfc95fdafd93a11aada31a8b14c6b9c5880fd0d937560581322f","1-0d7e966d5d6afbfc14970ce86ac9eac2094d140bdb39232d16c45a3cde10e3f6","3584-853f048cd908e157b7c2eed3d2b89d63394a659e4f22d5bad38ea6276c78e0da","root"
"0603881C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.xml","0fed2bc2ff4f535ce41a588364bb77d515c1704b1c6a0824d29fb901c6011ca2","0-dfdaa4b029f44c976bbeeea1c9b16dfe46d88efd1de7d7e28f2bf5b9e28e7536","3585-3e073c2a95b3821d28b494bfcd32214cebcf4abbc68f81b447117e813b77d286","root"
"0603884C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.xml","0fed2bc2ff4f535ce41a588364bb77d515c1704b1c6a0824d29fb901c6011ca2","1-3b75b3cdac55db8c2de7738bee202eb3fe2479f48eed903308a9573edb2d9a72","3585-3e073c2a95b3821d28b494bfcd32214cebcf4abbc68f81b447117e813b77d286","root"
"0603892C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.xml","4809e7a17a157ce753d2879c4a80e103662da1190f8e4f98e6eea8860b829dd7","0-feebf6037eb232edaa981d708eb32670bdc1767a97981b886846f5a3adc8ba2b","3586-0c80d4d71101f5b53db888ddaf12dafb962fe5b0f42ea729e8091ed846881ad4","root"
"0604880C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.xml","4809e7a17a157ce753d2879c4a80e103662da1190f8e4f98e6eea8860b829dd7","1-5493a781d2edb72f5a4220dd95a94cd1859e7e1457500f50e864748c0905e9a8","3586-0c80d4d71101f5b53db888ddaf12dafb962fe5b0f42ea729e8091ed846881ad4","root"
"0604881C","2016-BASE_PROCUREMENT-2016-MDA-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2016.xml","4809e7a17a157ce753d2879c4a80e103662da1190f8e4f98e6eea8860b829dd7","2-004dd40f7d3e49d731f1bf33a0ea568ba22baef1ac2b4ec2e14cd61d21a38716","3586-0c80d4d71101f5b53db888ddaf12dafb962fe5b0f42ea729e8091ed846881ad4","root"
"0204154N","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA1-4-PROCUREMENT_JustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Navy_PB_2016.xml","1f73dedeed7f3a6a6807bb0dd2e9db333cb10b49b0b2858e5df5dbb17c67858e","0-630a72b7bc781f8802646120e9b5d353edcb303268429029c0a44519a1bc0f94","3588-e7b7da81d2370ebe86718d268511d68f3ae03ccf58a6b0db549a9be1050128bd","root"
"0204136N","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA1-4-PROCUREMENT_JustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Navy_PB_2016.xml","ca078f007888088c9654717189c629e45eeb4aca0777c3a22f036f345bccdb1c","0-91cf7825fc6ca6823cf7fc5a3c3dd13a0ff20f3b3255fd964e7857a060956a41","3589-a299e7e2bc65638a63ac9cd1e3e9654f8dbfa8dc5f0533557bcd7e28f41857ed","root"
"0204146N","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA1-4-PROCUREMENT_JustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Navy_PB_2016.xml","c38938982b09ee38a6df8bee55d8cf2d7500467649c2432e3e8e1c26df21856b","0-aaa09d49a46b32a3b2ce641ce4118d1b665f3474a8512e9883f625f5ace31271","3597-e72e9d9e1ccc9af5c6ab00c89a4f7e8844a259a5810548d618343dad60cec914","root"
"0204146M","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA1-4-PROCUREMENT_JustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Navy_PB_2016.xml","7628ace8ef96649f0617d9d9b4cb7957938fe87d87a4576cd8444f6e916ae1ec","0-30a8aad8bc83b8a1c653594e48cf862a2a56247f7ebe0e1008459545ab330c70","3598-0c56b642ff4b37f13dad41f08bf3a048bd0cef773145be0aabdf460b79fe3cf2","root"
"0605500N","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA1-4-PROCUREMENT_JustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Navy_PB_2016.xml","04275f5297ca2dc751c219d4cc23d8452c8a0adfb94b511a38e3133d11bbe7a2","0-a57c6b438d8bed6cad1fdf6306d64de9eb83068065b50769249f57b1b795b3c9","3604-0c3a9fbd4817a571751dfc20d152c3a12f74c5056bc4aa1699e75bc64ec30fe5","root"
"0204154N","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","ed56377b99ddbbfc91a911e233c24ab301a3932b8b7aaac85e23b97f9cf4c381","0-597552a3e11488990362b90b8f7e23b901c3af1a50feefa05fda5b514f808348","3641-941f0c8e71882d3016ad18c101208dcc669a7cf0a0650ad367ad9416f366c23e","root"
