val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"0101126F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","91de0084c24a611e541ba33983024aa36e2f415cef277f4f22ba3588f9b09d6a","0-a62ea209850a28725757ca0c7f16848ef5281bf20808f0f67f304b6d5d08e648","2-fae7d06d3f57ca0cf3e8c0d9c96e88d28e4ee510e7fd259224a5c27a66e429dc","root.record.ItemExhibitList.P3AModificationItemGroup"
"0101126F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","91de0084c24a611e541ba33983024aa36e2f415cef277f4f22ba3588f9b09d6a","0-1f776f69de724b8a984d5f54503a9b96f059ea15a5f40aec31a0689b88c8f9a9","3-eb54ddec7e1f84cf65fd9b188d5a21044648674cc94d108d77f79bfd00a05107","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401119F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","f74b57d9f384718877b1179100191fcf94a30f5a4525343209bebd08aba18629","0-1e0eee37a22ab89685e9b4f914fdddebc882a71bfb3b9fa5557085170850dc51","0-be697916981914d37c156645c5d20554750cee4bd8376dad4b9ebc2f91806b98","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401130F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-637450b309a20dfbf4b3259cf6eeca4b5619ce8a5c8659e54f6a6d3a01b15dca","0-73a519be617665fbc0e728a152246dd35d897add5bb420511797a8b32bec9bd9","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401130F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-4644736eb4496966cd363b0dbb64b18762fa081f0dc7a5640f938a863cf4d6f1","1-1fb7fdc3e516e7f081010eebf2af7f4e2d5ab1c2c1af24afb00e171dce005e05","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401130F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-8b1bb470298634f0d2ebfd13905485586c02a12f7e0a944ba4a31266fee06221","2-d067f7d8229bc5a7ede1ae09bfd03826ad1344ab9cfe80bec2e5bccb5d14cbfd","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401130F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-a8714796a13595d6fb3ee167a8fd5015b70913e4816805d82d7b91883927168a","3-dfd4e96182e389c6e6f015624af4056b30b0406016c7882ef4d9b3214810903b","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401130F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-1397514b73224ef13f96fbf244bbbd3833a15b460970c72bdf2e9d7eea8f9208","4-9b0514258b6a18d3013e2b7e93232bda6962a4a7fcc0451a2c6e897845a89dcf","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401130F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-10d0b80b02f7d0bb629d206410b68f6d1491b14d654c12366da796c688a3ff45","5-22301d42cf9735c784ff3035187d7aafae738f0dae026de47c33c7b23e9a3cdf","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401314F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2150443ec16193285ee0fc22dfc09299d08db08f6cd46a36544d915378ed476f","0-4c772bbad53449c312c69fe0a281af7fc42c8245d2231a70758c21c3568ed06b","0-3199cd06afd0b2e58c7fea680dc765524bfe0147273c45f093bfa2fd2dd78cb0","root.record.ItemExhibitList.P3AModificationItemGroup"
"0101113F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","0-94dd9b23ede8be5467db7daa6b41515dab63e6cb697fcb6a945d2d3497917148","0-414220f5ae68d58d9f758fa6ea354c851ca59a07895ad0da82faef9cc430325d","root.record.ItemExhibitList.P3AModificationItemGroup"
"0101113F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","0-16585e61a0fd65720b151e485632018dd9726003992ef556b2d1275e2c97a2d0","1-9a6164e8cdd0c6db6d2ebcc2c106fbb1f93f3986f579d51f3926277cd3da568a","root.record.ItemExhibitList.P3AModificationItemGroup"
"0101113F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","0-a9909428b0673d74e2e3e0ba66621c1276eae6a3da1a8e40483d1ccde941719d","2-5f14d1f7990ae4842c59b4fc0dd429fb2d8926b2141b4884f2c0a7b61c23b708","root.record.ItemExhibitList.P3AModificationItemGroup"
"0101113F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","0-ac01d069f2dd91a166ba61fa49e12aaec05474df1276edf266279ae57734aee1","3-374d653012dc490366c429f44a5741b51dcd11ddd29fc44a671915e4ed7b32d1","root.record.ItemExhibitList.P3AModificationItemGroup"
"0804741F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","9725a95371fef8fccb7b499cb67f38c887d25989a2e484fcb508d9d28de63262","0-c28622c4ad86a7d01f68ebe3ba1dfdb324a1cef49a9d5f247a64184df5efaa1c","0-759b7dba4b2bf2096089626532f14e58aba88e2e9a6be87a9a146f3710954a5c","root.record.ItemExhibitList.P3AModificationItemGroup"
"0305202F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a42a3fdd1dd7ea22d485a46359f88be1b656f9a720ad019ae1e266127dd102c4","0-c46f4055cb61e8f62590c527919d8d44b2cb8b4e06a3344309c88adce0cc8e4d","0-f021409cc2ec0724bdd316ddc0c869f0053eeeb9abda9d54d529cc8a3bc8a19c","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401219F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fc60b87b8a8615a5decc1fd7c97ec8c33f257e6f893738f828991d2674d4a35b","0-f390d899f63a83ead67f28fee5befd32f5bba7f32ce578b817bc3a40f1a0c247","0-da575b11594d4aa2ab0b1f96ffb5025ab23827c7747785eb10c2f9a148721edd","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401219F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fc60b87b8a8615a5decc1fd7c97ec8c33f257e6f893738f828991d2674d4a35b","0-7e93ed3012397f1176b755c0f8cfa961325b931be789b9d6d13e3a596423ee5b","1-6304d8ecc0baa824640c7541bdf074ff70e56f18ff6f51d1fd847576d8b6a3f3","root.record.ItemExhibitList.P3AModificationItemGroup"
"0305230F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","9d664e3d454672bc0353ffea221b34f7814f313dfb2e5e7c2a4053707f4c6b2a","0-160082c68b105e3393d2bb45abaa46f2038195897476e55fe032f3db834bff0b","0-a2da77dd44b50aabad8afec5db244250ee91900338f40b17d347bf3719a00aa1","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401314F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","89d1f18b04cd78b03e8aeefd7f8a7407aeedb0ad5809a79c101f2611568c68f0","0-ac3c3de79306493ce8144d3dd1d5d87e27b2b1a0a9992dd4b60a7236ef19c6cb","0-b31e62cebdfb53b18d16c058843bbddd3eb9c33af0744971181f177f012b3aa4","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401115F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-c59915946d09c6aa653da106c68c55faf6f7c968c6a65dbbbbd67824fa5e8c6a","0-f1135924eaf0555190a57e2437a69d6673f66176f61e6848f4586f78b0cdeed0","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401115F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-5136397ef7064b0b0fe5c58083a37a0d1225cbe910cdb7248bb0317fed4ff460","1-f92511900359c5b25cb716237d828891a3ed180d48463148d1857a347d932562","root.record.ItemExhibitList.P3AModificationItemGroup"
"0504343F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-6f5110f7c536a10203b74c83021c5f58cbf5331ef6b88ee4def0bce8a8454049","2-abfab2fe16edec6884dc6eed3cc6bb253c8e4367236649228f1757708cf2a1b8","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401115F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-b8bb349e3694a488d58e2621ea9744b2ebac85344eb78df9583eba63de97bafa","3-f82a38bb318143043dbfb920ea106a4a4958f6cbc260930789782805a9b73fd3","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401115F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-edc18c5ccfb24c991d5fa7f0748f5e9a591aeace66a6a734d1b3e5d4d6fda381","4-41dda4876cbae77c4dfc8d76e902a9017b947d3a6bb46bf2b98716e4d10c1844","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401134F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b7b7160afe3f9f605b0728b8bbba9a57b1548d4d19cb21bc24c6fcdcb8bd3f12","0-1c37c5e07df177101ef06e0fa76450b562e72858676b9ea861eeaac43a83b880","0-e6e4c7eb4d02528e93a4adda8db182d1c90162ae72bad213ad906de0da961c6d","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401134F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b7b7160afe3f9f605b0728b8bbba9a57b1548d4d19cb21bc24c6fcdcb8bd3f12","0-5aa103689073d32d52b0645e31395ee3fd6b666b2ba14eeb416ec2d389ccac0b","1-c74d347303b03a61aca25a773be5a5741e037ae433950b9462cd3f42b041bfdb","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401897F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4c0eca1707a583e2850a6f608d7960033a7696a0076b0dc6880fed61eaa0a484","0-fbb2b6a35bac094fc43281836b34be54b7a59426adf59795e09b31c8568f492b","0-569b016836ae03eb2fa94a0c74293f8da9ce397ccda5df6a7848b66cb701cd4b","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401218F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","682ee998e54ac8cd6ed987a1983ea36def854d374a3950a1d13f89247a321c78","0-b3a0a087da5bb66d3053dabc2fad4e6893241dd41b96cf7264f7cdff745594c8","0-700df8303bf0920232836a56b1f9bc2e0fbc411a473d46c31d324d7166f2ea8f","root.record.ItemExhibitList.P3AModificationItemGroup"
"0207253F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ea429714b0f0f95031178afd8eaa3fa79fedb4f85200d5db526c01311ed9c868","0-2fab193048f10f39cb4175d382fca622ca4d8bc21888283e562f706a93f854eb","0-5889b9f8e2d42b22fbeaba1a669e49c035cd9aa8c6a765f825920338fc94e83e","root.record.ItemExhibitList.P3AModificationItemGroup"
"0305207F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","48cac64a95c0fbfd27f250127738ee59a2dd85af9fcef2f8c49ffdd0746049fb","0-24730c2658f9dfd50da67d1a8bfb00582e5a11e213895c2ada203ad5f969c405","0-a542455fc44bb43185d1f296868bd5efaa3f03613742409bef1035055e4a501e","root.record.ItemExhibitList.P3AModificationItemGroup"
"0305207F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","48cac64a95c0fbfd27f250127738ee59a2dd85af9fcef2f8c49ffdd0746049fb","0-c9713c7c208930c3f44b7955e0b0c7744d59423d668be374194e5cc5f7ac362f","1-3ddc1c3d8dc93d89aedc5ac40ca616b39029a6ef67f457510d50a5055819f13a","root.record.ItemExhibitList.P3AModificationItemGroup"
"0305207F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","48cac64a95c0fbfd27f250127738ee59a2dd85af9fcef2f8c49ffdd0746049fb","0-aca82ab268c1a4c9cb071be66c9ddd7f301e1b430dfcf5673c31010e8428fac1","2-911146dfe973b32adb133cc03d4e6cdd2b25baffc941830bbfde7ff79d235678","root.record.ItemExhibitList.P3AModificationItemGroup"
"0207417F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","286b7cf9e90b6bd7776acc6386ba0f6c652f48fdfdcdd3d2e23e9a1113ddec6c","0-80edbe1aa043f4e41766e9ef8097d3bb935dfa63c4773e3cce63c2535480563d","0-bd2e2519ee258cee8e8087075ca91a63549f19bb1b85d539aafca9c9769763c7","root.record.ItemExhibitList.P3AModificationItemGroup"
"0207417F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","286b7cf9e90b6bd7776acc6386ba0f6c652f48fdfdcdd3d2e23e9a1113ddec6c","0-31bd5d402f8e9c9be278df15276725b54a003fc5602080ac3e739c702ae6b8a3","1-26208c1efd39b2c70cf825794c483f64b66ebca1bc9a056cab7f127ad6e16de8","root.record.ItemExhibitList.P3AModificationItemGroup"
"0302015F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a2d6da2a963aca27223fb70dcb8bb49fdfd33ea0c1efb5098df4a1c0d4237e63","0-795491f605098d83d00323fe2651494771392b844e3927069acad711898020b4","0-df2620b0bf44cbdadeafdbb87945a0ee8a8aaae775a9d9acac709f4600b56d20","root.record.ItemExhibitList.P3AModificationItemGroup"
"0207581F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","307ccad23f24af9e1a8bf573a619c7923e0bde2cdb4a39c24c42a93f60306ba7","0-e98f81193aa297fbeabb811f513535515a616a6d84ef329271ddc4b87bb09344","0-b3cf00d587d3c19326dc2cbc1cebdd0c4c93705d11836060c0e72f64ab490fad","root.record.ItemExhibitList.P3AModificationItemGroup"
"0207224F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ad6561f583b220d2abb8c85dde1f5ac4e9cffe72add3a37c0d5254ae703a554b","0-dcbad9df08c1529e9871a3f54f70d7453f57eb07a41b5119f4b1abdee77a01b9","0-339c020c03d7ae272c8e6410a50201fa6de6414a268ce7037d54b310ea5ec496","root.record.ItemExhibitList.P3AModificationItemGroup"
"0207131F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","df36335fa90d2952b6a2092c3b27c3fb81dd939d6cb3dea583f07790fcae0cb0","0-162b86c82e49ee0ec147d94b436a6483c97e4505311d87f55f2b97a49cb41192","0-13458af4bf256d3352c4b5e48d1bfda96a3340e4691212232774ccb21fc987a6","root.record.ItemExhibitList.P3AModificationItemGroup"
"0305220F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c1d19cdb96832605436b46dec26e5b56387c2767f6ec0ddf7eda9a40f54ed560","0-36342fca6911cf4943a90f174cc6edcad0649c335b13d3b53cef2a817c7c5812","0-dea975625b952bacf66933d1771e71083e4394a28728a287d2b2395c5f341863","root.record.ItemExhibitList.P3AModificationItemGroup"
"0207224F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","30d80b3564808d182f1b6c2bc5a836d39862a2ce183dcc8e959c8ebe0c121d76","0-67a3b99fa968d5e3d29b7d13cffc850bfd48d4f511fb77959fe1930a16850453","1-abc54c43307e27e1c5704962fd03ac0e8060cae964c58f8457c55843477633b0","root.record.ItemExhibitList.P3AModificationItemGroup"
"0205219F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d20154ecf2f02671a2a5a5d088b88dbb1b6b8d4ea4871cc2b0eeab26971db95d","0-74d9ec7ddb6ff4b490a9c3af56f1b2d735f72115932dea2942c80407e16c9ea8","0-d621b19ccd1c83f1cf514657a6d151be2d36433589e9260d4cac3844e5926e2d","root.record.ItemExhibitList.P3AModificationItemGroup"
"0205219F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d20154ecf2f02671a2a5a5d088b88dbb1b6b8d4ea4871cc2b0eeab26971db95d","0-20b2a150d6f4ce441e2c31c3e49013406741da2580c4e6692996d7a9ad40cd62","1-3e3be61621a80a00b7fdf5563c43c0ac68811c7f4ccc397e0113e97cd6ebc27b","root.record.ItemExhibitList.P3AModificationItemGroup"
"0205219F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d20154ecf2f02671a2a5a5d088b88dbb1b6b8d4ea4871cc2b0eeab26971db95d","0-02f70381c5b91c2d77510b1745724ab617d46d00fb0cbf401d348234aff3c443","2-f1f30d21690263b0a48993562f2db0a2870e4b8c1dc8fd14c09bc8f766a41bb8","root.record.ItemExhibitList.P3AModificationItemGroup"
"0205219F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d20154ecf2f02671a2a5a5d088b88dbb1b6b8d4ea4871cc2b0eeab26971db95d","0-3066292e77ce0f2db6f237a55511addc300133d4a995453a59585a5ac55f9e39","3-80cc053a5011bba96edf7d51aef13fd509076a0d6e0b3b0d85362429fd638121","root.record.ItemExhibitList.P3AModificationItemGroup"
"0205219F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d20154ecf2f02671a2a5a5d088b88dbb1b6b8d4ea4871cc2b0eeab26971db95d","0-076ece86aecaa383847a2ef622f28c38293e20013def4cf568d9df505c91d0cd","4-4f872324eb6da3ecf062ce95226d3f569a40ef565c6c845fffcf1de197870602","root.record.ItemExhibitList.P3AModificationItemGroup"
"0205219F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d20154ecf2f02671a2a5a5d088b88dbb1b6b8d4ea4871cc2b0eeab26971db95d","0-47726fcc1666baa82f38c1f352f91bf3f41a38b2bd9cb47880b23860a18b498c","5-aaa89d8ea8e34d6ed09f388d57976273c47ebe7e00d324c30b55b45974e9a797","root.record.ItemExhibitList.P3AModificationItemGroup"
"0305220F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","10116f6b4f0fdbcb81d8df5cf94134ab7a85832a26474a9bfadc26ffc8526f94","0-c568d8ba9df18e38d34a20d0fa2f8d0bd47e3bc53756b11b765d38818cbb17f0","0-18e17c69ec1951f0b05b1c444b23f3d4b46aee90bc1457b044cb2a59d2322a07","root.record.ItemExhibitList.P3AModificationItemGroup"
"0401318F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a6b1daa62a2995074c25d5c4ae921bdabc91b3a73cd308932f554227cb374135","0-9df95ff0ada251db4e18d59044400e1f4e85c819d17cd5a56cdc90200937b0a5","0-74224dd3802b611949fe9edb9292ce0e1cdc3d3b31063d00d1fe491d75707b35","root.record.ItemExhibitList.P3AModificationItemGroup"
