Name_val,Name_@footnote,WhenRequiredInMonths_val,Cost_AllPriorYears_val,Cost_PriorYear_val,Cost_CurrentYear_val,Cost_BudgetYearOne_val,Cost_BudgetYearTwo_val,Cost_BudgetYearThree_val,Cost_BudgetYearFour_val,Cost_BudgetYearFive_val,Cost_ToComplete_val,Cost_Total_val,Cost_Continuing_val,@SOURCE_FILENAME,@RECORDID,@ROWID,QuantityPerAssembly_val,ForFY_val,SCNProductionLeadtime_val,@PARENTROWID,@PARENT
"F-35 Airframe Equipment","","0","971.486","228.852","264.836","227.666","342.27","412.277","407.3","388.222","14149.559","17392.468","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","72e89ccc766fe3f87d2e7ce15feb0d55fcd0fa99a93b32c43e51b37db5c84475","0-e8b7d7a5e008dd49852d7141b52d87e3914b324b2b4fbfbcd16f3791976e5999","","","","0-07a0fd9d12e138a7451abd07fbff691d7fc0fef3e858b88271f49112ec134ac7","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","600.679","48","56","112","16","","","","","832.679","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","6ba238e5761c0b5cdb4005cd9d3b0ebd730c7a47c72ec72a3cb63b26a07450e3","0-c6577e357bbbd10e5bdc03afee002b3a75f4d35cfc793cea835dfec281cecbed","","","","0-362e0c59a0ff0a9bc49072ba15e1230633dee6b5bedd7e9a5e909f88d8daaa1a","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","39.945","10","32","40","24","","8","","","153.945","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","565aa015362bd445cc082985b6e24c13e2957f8c30a9dfbe4c0bd8a663cbe70f","0-b54aa8dd137fb1ad02086f89ae9bc7b98949909deb6806e82fbb1aca95eaf56e","","","","0-4e189f7497dcaa89ac7fe2090e123971c45b4e9c3006109ed08b6870f1f7bfd3","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","119.669","40","16","64","72","40","","","","351.669","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","17ab19c784929a028c69ad970f12cd0eee00de512acf9833a5336d1e8a33db11","0-6f334c07b28232a21886442c09eca5bac6587c9a92e759f2992af3bcfc37f992","","","","0-8fab09e7f1dd613f6ef75bc08e0e8622f13f57e0fecd801d69bb717f8ca07e42","root.record.ItemExhibitList.P5Item"
"AVIONICS","","12","137.656","15","0.000","0.000","0.000","0.000","0.000","0.000","0.000","152.656","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","ba7a55b890941cc9f4565d78cfacfc7950f69af2644c25b93e58b8043154ba13","0-c356584152e28f21eec90f05b2d95bd42180699d2e0318dc71070ee31fdb3444","","","","0-c280ea3be9f0fff5171570089c28b0f92b95fd6ea884d9cf357b3a7c2bbef7fd","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","29.877","50","","","","","","","","79.877","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","d17d6ee2f2b2d7f3a6fe2a2b61898c3ff891fdea63f7b83d1db336a7c6f0ec04","0-6fa5619113bda5c8affed879fcbc4fbb6bad9c93430192b30dd09747df691a76","","","","0-8282c5db079c2e014d113257957fba0d8debf8bf354e6e5cd81dc82282ec5b1a","root.record.ItemExhibitList.P5Item"
"F-35 Airframe Equipment","","0","971.486","228.852","264.836","227.666","342.27","412.277","407.3","388.222","14149.559","17392.468","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","a90a3faa8661f0958a0901808890d67093da1edc0728f26e9236e37ed3b54059","0-d9928ae34bbedbc9ef0f21ffd0388cf27995836b9115fcf82352661866a11fac","","","","0-a80ea6ff2953a2335893454edae620587d8fcc59cfb475a5f1d04256cf4788a7","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","600.679","48","56","112","16","","","","","832.679","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","8e9b86220f90ce455a14b686aeeb045957500e61279471fc35c4187b1270e5ed","0-7eac57ae5a5cdca058ef04a8d198235b662af036f8ba17dd5ec90a7a5e624514","","","","0-ffe58553144bc8d1807a78a2b2e1213f7c0f2a8c6834b49ea257c59183853e3c","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","39.945","10","32","40","24","","8","","","153.945","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","9d38bc75efdc1bb24fa15dd6fdcc79dd0ddabb23d16bb5fb0fb72b4ecbbd10cc","0-b860e4d8bf6fe9e6b9ecf297018408399d1ef75276e7dafe68646ad65e167b4c","","","","0-54fabe0032e2cb0c09e1ebeede759217f422027785ef7bcf5144050edd7b770d","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","119.669","40","16","64","72","40","","","","351.669","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","a97dfc5ffa5535857cd61c3c158de84a1441decc875ced08ad568ff95d020f85","0-438eedd8631ffd304faf2780d97de4f72a8428eb40360fe7b4c5243a70bbb919","","","","0-64afa44e88a2e1249ede6e23496adcd7e452c69304f5222e66d61d01de41d1ed","root.record.ItemExhibitList.P5Item"
"AVIONICS","","12","137.656","15","0.000","0.000","0.000","0.000","0.000","0.000","0.000","152.656","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","b1952ce40545e9f4efa9c33592b95ccb07e147da54dfcd401b9d7ac8ae77b263","0-03068b217ac07ab502e116f1e7e76c4e17177a35c9fa8e5f3880f6ff33e08195","","","","0-6e5ca76b7c21b91ef0f38979d51309e68d0568a0b2b587afdc159d110e202b30","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","29.877","50","","","","","","","","79.877","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","fa565585ea6b9180349b6eeae04250ac133fa69073cf4dd01888b01b70af6ea2","0-12af7dbd574741c3f8bee54585fe77b5bef83db3dd6250621f5588da0a4019dd","","","","0-d7c2911508380201b4ba94cc79aacb3ce3fcd4bfac6d5f80c6033103a1458067","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","600.679","48","56","112","16","","","","","832.679","","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.xml","d27cefc2bb72e82de7748f7a1d1ff2a8ff7ad30cf7027a91e47ee29dad986610","0-73ebf07a9c38f344ce844accd5c2425f70a59692bea775467ce586a9e7b5e808","","","","0-d3a5095b971c16e13f807984426765a1b25d948eac8bc8e19b458bb1a071df0d","root.record.ItemExhibitList.P5Item"
"Advance Procurement","","12","600.679","48","56","112","16","","","","","832.679","","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","04277271467c34157fc353a716c1236673a9ef09c1f838c7ec2af5d1128b21cc","0-380802747c203401b70881dce221a356ead04e40f02959250cb5eb89e493779d","","","","0-7481f22ce384c7b993fa49c9fbb34f33e1820acf8ccfd541d80e70e7aeb45e61","root.record.ItemExhibitList.P5Item"
"Dynamic Component Parts Dynamic Component Parts (mast assembly, rod end assembly, plys raw material)","","8","15.875","6.345","6.466","4.751","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA67-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","e2194d16dd50e7bc258ca1692b1147d8440bfac435065fede6df1e883e53dfdd","1-37f2bed61d3c15913c95d6f16fe0d263d9472586fbdcdb868a25639504f6a981","1","","","1-f21a9c7203de1ab34318e8f38c82b241578388b77beacda56c12ab2314f6b860","root.record.ItemExhibitList.P5Item"
"Other (forgings, bearings, shafts, castings, bolts, pins, etc.)","","13","33.9","13.551","13.808","10.147","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA67-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","e2194d16dd50e7bc258ca1692b1147d8440bfac435065fede6df1e883e53dfdd","2-ba8b5aea32187a9e51e84a681866787c99538c88abbc9e12506b515932c19bd6","0","","","1-f21a9c7203de1ab34318e8f38c82b241578388b77beacda56c12ab2314f6b860","root.record.ItemExhibitList.P5Item"
"CFE - Airframe","The P-8A Multi-mission Maritime Aircraft (MMA) program provides the replacement systems for the aging P-3 aircraft. The Advanced Procurement funds the long lead time items required for production of the aircraft.  PLT reflects the production of the aircraft as reflected on P-21 of the APN Regular Procurement budget.   Advanced procurement (AP) funding is required in FY 2018 for long lead requirements associated with the procurement of 7 aircraft in FY 2019.   The Advance Procurement (AP) funding will be used to procure long lead CFE items such as basic commercial aircraft long lead requirements (33 months); mission/weapons systems components and P-8A unique airframe components (24 months or greater production lead time). All of these long lead items are essential to maintaining the current schedule in support of the US Navy Fleet Martime Patrol and Reconaissance (MPRA) force transition from P-3C to P-8A.  Unit costs reflect prime vendor only and do not include GFE production costs.","0","979.441","0","0","0","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA67-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","563e660848952195fe462412de0356b04bd931dcd9d28e0cfb748a4d7c404469","0-bfd3df2d812b5211a39ea81fbbad4d7d22f05bae8758e4d625019ce3d4bc7a8e","0","","","0-ab6e0c540c06875d1dced9fa0adf00b2b37852d2842d2a8016c3ad65c9b97661","root.record.ItemExhibitList.P5Item"
"For FY 15 CFE - Airframe","","0","152.044","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA67-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","563e660848952195fe462412de0356b04bd931dcd9d28e0cfb748a4d7c404469","1-9ff4cae770cc82d4ea789756be4c10fff118e959ca493728e2765107553e26eb","0","","","0-ab6e0c540c06875d1dced9fa0adf00b2b37852d2842d2a8016c3ad65c9b97661","root.record.ItemExhibitList.P5Item"
"For FY 16 CFE - Airframe","","0","193.076","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA67-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","563e660848952195fe462412de0356b04bd931dcd9d28e0cfb748a4d7c404469","2-444087a8a03e103e7493cff488bb7d4b8adc9bb8ce5091b88f77ef9e6abc4f90","0","","","0-ab6e0c540c06875d1dced9fa0adf00b2b37852d2842d2a8016c3ad65c9b97661","root.record.ItemExhibitList.P5Item"
"For FY 17 CFE - Airframe","","0","","235.274","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA67-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","563e660848952195fe462412de0356b04bd931dcd9d28e0cfb748a4d7c404469","3-682748ebd114d7e2e5c759bc301c936f64a6041b155207c0798ad9724edc0483","0","","","0-ab6e0c540c06875d1dced9fa0adf00b2b37852d2842d2a8016c3ad65c9b97661","root.record.ItemExhibitList.P5Item"
"For FY 18 CFE - Airframe","","0","","","123.14","","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA67-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","563e660848952195fe462412de0356b04bd931dcd9d28e0cfb748a4d7c404469","4-74844e0d9f55d944f32b4adb0411ba9bd479b8bc04a950348205437f861fd4f8","0","","","0-ab6e0c540c06875d1dced9fa0adf00b2b37852d2842d2a8016c3ad65c9b97661","root.record.ItemExhibitList.P5Item"
"For FY 19 CFE - Airframe","","0","","","","140.333","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA67-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","563e660848952195fe462412de0356b04bd931dcd9d28e0cfb748a4d7c404469","5-e9af1e6eaef1eb525cbd8ad66507de2cce3472ab11a2e6b89a85674a0bc684fc","0","","","0-ab6e0c540c06875d1dced9fa0adf00b2b37852d2842d2a8016c3ad65c9b97661","root.record.ItemExhibitList.P5Item"
"Airframe/CFE: Long Lead Material","","18","2769.925","315.51","374.96","336.98","","","","","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","1fdbf569c608ae7a271625dc5ff3eaab7c35ea12b5100be5b6db75ab533692b6","0-62590fee20e1093bf5e5353cbe607e3380739aa6e2181e4462b76ea41fb4da59","","","","0-e6ad1b0d5ef93bf1abd5b9ff23497e0ada8a123feec38e4879d1b44bc05120d4","root.record.ItemExhibitList.P5Item"
"Airframe/CFE: For FY19 EOQ","","18","","","148.006","","","","","","","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","1fdbf569c608ae7a271625dc5ff3eaab7c35ea12b5100be5b6db75ab533692b6","1-34a3aebc57c77a537d4c889a87888193fb90c77d6d55eb5855ac6613e8cdbf09","","","","0-e6ad1b0d5ef93bf1abd5b9ff23497e0ada8a123feec38e4879d1b44bc05120d4","root.record.ItemExhibitList.P5Item"
"Airframe/CFE: For FY20 EOQ","","30","","","148.092","","","","","","","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","1fdbf569c608ae7a271625dc5ff3eaab7c35ea12b5100be5b6db75ab533692b6","2-ba4651c36166562047d5cd3c568c7e6580544fa40eca1085b118573dccf6971d","","","","0-e6ad1b0d5ef93bf1abd5b9ff23497e0ada8a123feec38e4879d1b44bc05120d4","root.record.ItemExhibitList.P5Item"
"Airframe/CFE: EOQ","","0","","","0","","","","","","","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","1fdbf569c608ae7a271625dc5ff3eaab7c35ea12b5100be5b6db75ab533692b6","3-1cb610ef490737b2955fcf31ebb724811962eb8886a414489d5dc46b7bc3ec3a","","","","0-e6ad1b0d5ef93bf1abd5b9ff23497e0ada8a123feec38e4879d1b44bc05120d4","root.record.ItemExhibitList.P5Item"
"Airframe/Engines/Accessories: HC-130J Airframe Equipment","","12","207.877","20","0","","","","","","","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","e0673cb2550f564aa6d42ffc7db17b338b0ea30ff6cefba724dc2156b2ca7f51","0-4ba484a9f4fb3d2724607db4032b6bd6380f8b2b3d591407cd12ec19f053403d","","","","0-da12d2e31a00f76b64cdf23b77a6bf4c7d9a67788884732de5142e5b4645380e","root.record.ItemExhibitList.P5Item"
"Airframe/Engines/Accessories: MC-130J Airframe Equipment","","12","328.122","50","30","130","","","","","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","48d362fea8109f02805de255b38f14c8d3354fa434f24d725ad243831a52ca04","0-61844b92c06c4c5a6a4db328ebadf92ce857dfd77bd66ec795b7d34bc72f2cd8","","","","0-1cf16b56e8c6f77a9d7de822031f1fe6877cb7773929c013d1355e6f4c3a5996","root.record.ItemExhibitList.P5Item"
"Airframe/CFE: Long Lead Material","","18","2769.925","315.51","374.96","336.98","","","","","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","a6302168237242179e7ebb7f4e7e0c6ef197c9aa214ebf4208a31df54f491c95","0-a5caa82b4fe5df0fcd92a51fba88a2d6b278bf84f45a9bdf82ac5ca52b60077d","","","","0-af0c6b7c6d2c6728f555db0c3cd3f00a5748397bcd7dd69490ebca8fc5d48675","root.record.ItemExhibitList.P5Item"
"Airframe/CFE: For FY19 EOQ","","18","","","148.006","","","","","","","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","a6302168237242179e7ebb7f4e7e0c6ef197c9aa214ebf4208a31df54f491c95","1-0123e625d39b88682c2fd4f7224081d45b2166914f58c309a8f4b30d0a6b2188","","","","0-af0c6b7c6d2c6728f555db0c3cd3f00a5748397bcd7dd69490ebca8fc5d48675","root.record.ItemExhibitList.P5Item"
"Airframe/CFE: For FY20 EOQ","","30","","","148.092","","","","","","","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","a6302168237242179e7ebb7f4e7e0c6ef197c9aa214ebf4208a31df54f491c95","2-7c1353185da5dcb33d36f8430b8ae79f62bbb2ca54d9769dd731ce4b6d61ff49","","","","0-af0c6b7c6d2c6728f555db0c3cd3f00a5748397bcd7dd69490ebca8fc5d48675","root.record.ItemExhibitList.P5Item"
"Airframe/CFE: EOQ","","0","","","0","","","","","","","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","a6302168237242179e7ebb7f4e7e0c6ef197c9aa214ebf4208a31df54f491c95","3-02e8023e31259a04c998db82f7567ae7c44134b65bfdc887b22853d54902d846","","","","0-af0c6b7c6d2c6728f555db0c3cd3f00a5748397bcd7dd69490ebca8fc5d48675","root.record.ItemExhibitList.P5Item"
"Airframe/Engines/Accessories: HC-130J Airframe Equipment","","12","207.877","20","0","","","","","","","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","4ea7dbeed17529286c356893bd67d91b274d260621fb5a5444bb33e07128c318","0-cde510fb2adb0b082db88b8d1161cf070a737cb36f65eaf2d846dd2c10d6df6f","","","","0-864bcdb216b7eea3e2fcf0d3b824072f05d528e0c66ae0f43612ab46790d7b6a","root.record.ItemExhibitList.P5Item"
"Airframe/Engines/Accessories: MC-130J Airframe Equipment","","12","328.122","50","30","130","","","","","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","25050f3609f71c4e582f0bda0141fc2b15087f0de79e5b8d4a91232f00b6bcb3","0-fe30bde2d4188649a40db13f5e037eda4b7edf88ad0c3f36ce98c87a8f515f22","","","","0-ed149b0a7ed15917dde63817a3a208da77048b3d96e5584ee437bec940a746fc","root.record.ItemExhibitList.P5Item"
"Hardware End Item (TKA)","","18","","","11.239","52.731","","","","","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AMMUNITION-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","febe812ff6da49c74047d6ca8ec01f4aa83c73b56f8c312dc3f34dd1983e8647","0-9e596d67927b627b43e4ba52b508447d8fba30f3bbc115abcec73cdf150f0242","","","","0-c1b3eace7b122ffc479b406fa9d40c2fa7d2e6b06fc266842d3a15430b5b56db","root.record.ItemExhibitList.P5Item"
"Hardware End Item (TKA)","","18","","","11.239","52.731","","","","","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AMMUNITION-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","c48d29353e3e6e5cf9c29adfc0105bdb804a21b25e74ec61fd9d65a6eb451eb5","0-415825ecb41603929a93c1526a82df9243d588f2ecace656dabdd7b6220f5988","","","","0-e8893a7e4b8f8d1ccf2b7aca1a272bf0fea9cea7a7a231dc8045bcdeb4eb6719","root.record.ItemExhibitList.P5Item"
"For FY2019 Airframe EOQ/Long Lead","","0","","","41.317","","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2019.xml","6eba64f9133cf621d2b9996bc887361a38f0d7b782f7bc31e799d2ae8bdbd83e","0-f66436cd7ea69c9be3c77a048e85492602e2df5643a4935b028171d53ced259f","0","","","0-62083c1a826a09ae77251a4be4208285c2d5e184af5eb274a2af3f518affbfca","root.record.ItemExhibitList.P5Item"
"For FY2020 Airframe EOQ/Long Lead","","0","","","","45.863","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2019.xml","6eba64f9133cf621d2b9996bc887361a38f0d7b782f7bc31e799d2ae8bdbd83e","1-2189e2411a825220f13da2d52d8dd49c7bb6632b0fffd9906a0cb81a9346e148","0","","","0-62083c1a826a09ae77251a4be4208285c2d5e184af5eb274a2af3f518affbfca","root.record.ItemExhibitList.P5Item"
"Engines","Engine funds long-lead requirements for the F/A-18E/F production program. FY2019 Engines Advance Procurement Budget of $11.760 Million is requested to procure long-lead items for 24 F/A-18E/F planned for procurement in FY2020.","0","","","10.594","11.76","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2019.xml","6eba64f9133cf621d2b9996bc887361a38f0d7b782f7bc31e799d2ae8bdbd83e","2-333ead9ec504e80f6fd6b298ce2c6e6c79a2ef162e9fff04e4a0287735e85cdf","1","","","0-62083c1a826a09ae77251a4be4208285c2d5e184af5eb274a2af3f518affbfca","root.record.ItemExhibitList.P5Item"
"CFE- Airframe Long Lead","","0","1305.545","72.008","110.233","116.208","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2019.xml","e57f9bd1963ad8c7fcc06ab0d3730f9e699f59a6a434f4df6c07d66ca671830d","0-6f119698bf0d0679a1d1132001557bb979a387b7c542dac2dba56705eaed45c3","1","","","0-92e79e84f76a74ff37b42db481585ebd49dc1f92ba0cc5aa5db70855ccfc458f","root.record.ItemExhibitList.P5Item"
"For FY19 Economic Order Quantity","","0","","","52.641","","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2019.xml","e57f9bd1963ad8c7fcc06ab0d3730f9e699f59a6a434f4df6c07d66ca671830d","1-9165d0a720c8c0ffad2530eb79047e40881083c60059a67dd40eea8e3c3802b5","0","","","0-92e79e84f76a74ff37b42db481585ebd49dc1f92ba0cc5aa5db70855ccfc458f","root.record.ItemExhibitList.P5Item"
"For FY20 Economic Order Quantity","","0","","","52.642","","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2019.xml","e57f9bd1963ad8c7fcc06ab0d3730f9e699f59a6a434f4df6c07d66ca671830d","2-486162d77c2f1a8883d1b210d0b02f87c74d703ea643ea4d5b3a83100b21fc8f","0","","","0-92e79e84f76a74ff37b42db481585ebd49dc1f92ba0cc5aa5db70855ccfc458f","root.record.ItemExhibitList.P5Item"
"CFE - Airframe","This budget request supports a proposed FY2019 through 2023 multiyear contract.","0","247.199","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2019.xml","2f7f3a216f409d14b59eb4a8835b24487cd60e8636264a95ee4a3c11dd63fd23","0-fd2fd3fa179f6cbc9c86581ae49e59e30c2cbb35d2354bafa1db180b4e472409","0","","","0-16dde9a134d842ace112f6e82ac5c70fe0107f7b49370848b19a525f4f54318e","root.record.ItemExhibitList.P5Item"
