@SOURCE_FILENAME,@RECORDID,@ROWID,Name_val,CategorySubtotal_TotalCost_AllPriorYears_val,CategorySubtotal_TotalCost_PriorYear_val,CategorySubtotal_TotalCost_CurrentYear_val,CategorySubtotal_TotalCost_BudgetYearOneBase_val,CategorySubtotal_TotalCost_BudgetYearOne_val,CategorySubtotal_TotalCost_BudgetYearTwo_val,CategorySubtotal_TotalCost_BudgetYearThree_val,CategorySubtotal_TotalCost_BudgetYearFour_val,CategorySubtotal_TotalCost_BudgetYearFive_val,CategorySubtotal_TotalCost_ToComplete_val,CategorySubtotal_TotalCost_Total_val,CategorySubtotal_TotalCost_BudgetYearOneOCO_val,CategorySubtotal_TotalCost_Continuing_val,@PARENTROWID,@PARENT
"2016-BASE_PROCUREMENT-2016-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.xml","d83d4a4c2a2605a0a775a1c10f77dcd9ca71a27db9109b94cf148a2f5b825622","0-a32819e82070f6bd161592efc4c51a9b9672732683792fd471c8b72c39beb777","","0","0","0.601","1.993","1.993","","","","","","","","","4-f0bffb24863ecf1739a661b2de182aa0e9d6485f4a557f6a24ba65698408f4d5","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.xml","d83d4a4c2a2605a0a775a1c10f77dcd9ca71a27db9109b94cf148a2f5b825622","0-e0fcd0dc8adbdda6ff39d38762636f92a78079eee5580f6d71627b2d76bfff12","","0","0","1.765","1.014","1.014","","","","","","","","","6-1c82a22f6cac720652ca0fb1558442a05713e0e872a4ee7c47279cb4209601db","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.xml","d83d4a4c2a2605a0a775a1c10f77dcd9ca71a27db9109b94cf148a2f5b825622","0-a5aae451bd18545c1a51414d86a5d2bfdc675edff1886883dac54b1f1a700781","","0","0","25.275","20.844","20.844","","","","","","","","","7-bedf1aa5f76d774d020c4012a876bcff74f7165c1bb70e89636f2941ced7bb9e","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2016.xml","d83d4a4c2a2605a0a775a1c10f77dcd9ca71a27db9109b94cf148a2f5b825622","0-f1f95b5ee005b2cd04a22928f10641b0b87a62e9c73358c702d5fb6bc0b842df","","0","0","2.251","8.136","8.136","","","","","","","","","8-0a8443c9bb113cbeb4af69020a675d49e93505e5199c0cb3ba29bf08d4052953","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","ea2f9564e75a8cbf86c83edd13ed4d1415089886233f1fff779be887ccf00da1","0-aa1a63ba4349a77411466178d481bb884cc0294b424eee755613fd70f04c5f77","","1.789","1.04","0","0","0","0","0","0","0","0","2.829","","","0-781d5cb432cddd5f4c241c2c90c5d0ec2e7024d3428ec5c16eb90afe88473553","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","be556665a88a6ca5b38338b0bcf4f5deaefb4e42bac15c82fd8692c649493259","0-f623fe851eed4447b89e859d5e6b38d72c3455f810ea5f368af693bba435de4c","","2.876","5.795","0","0","0","0","0","0","0","0","8.671","","","0-727aa3d085b653ed6ce7b57919ac3ebb44f264745fcdeed8187243f8fcb84710","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","be556665a88a6ca5b38338b0bcf4f5deaefb4e42bac15c82fd8692c649493259","0-7760d335dd903074a52cc3d6fd66ec91ba0674af3bfbe413b312b1bfa0d2274a","","63.159","15.947","0","0","0","0","0","0","0","0","79.106","","","1-ae1f229f0144d663f0ee5ef0475eb25a55a6606e461c0b9a3545f5f8de3de7ae","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","be556665a88a6ca5b38338b0bcf4f5deaefb4e42bac15c82fd8692c649493259","0-d4e3d83a62f31fc2512f0398e8cb2bdd998f8aa80e3ba6bc6d0b8080904909c9","","41.478","0.413","0","0","0","0","0","0","0","0","41.891","","","2-0b66c949bf64faeebf2c7708a64f4f55a0b41255ae4c3f49b6c518c052248716","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","15742594c7da692c2b0f3f9cffaacb7a0e288fa2fcaccd6cff36cea544ffd339","0-37f72b5cbdf0c511fdd6bd2d4947426a0cca241999b4327284070d7dddf4b628","","","2.45","0","0","0","","","","","","","","","0-98de7a3f8638b65ff1147979804185ac14d2a0faaaabe8e167fe92e3a8f04abe","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","fdf2c2bbfd883211a02904c248de8df35e88c3a9e50c837d9bfd35e954b20994","0-f71224f73f0d9b9f7e6242a07393978ea147fd0e8c50ca5a2409207afcd0195c","","36.403","3.09","0","0","0","0","0","0","0","0","39.493","","","0-9ad1d7c81384713592e5dcbc34c006bc783ccffeba66754a03f9b3d6ffd5cda3","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","fdf2c2bbfd883211a02904c248de8df35e88c3a9e50c837d9bfd35e954b20994","0-1cd8e2a5dec3ec9558e9b0b474b01f723d9f48114f236012440577c51c9d0f8f","","7.904","0.856","0","0","0","0","0","0","0","0","8.76","","","1-9f5653d10fe33a53bf3b3671e785a304528ab4a3710ee307d89547031a637c62","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","fdf2c2bbfd883211a02904c248de8df35e88c3a9e50c837d9bfd35e954b20994","0-2b9e68fab3605e7ab08de9abe61e412f32fbc765168c6b126129a162e1958112","","0","0.574","0","0","0","0","0","0","0","0","0.574","","","2-640bec06ad8baee9dc33764c4db50b2e443b0f12eaf601c02d2f7a7cdce19341","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","35118caa548b919601de50e54a5e53320f7685e7d6905188f741a60cd262aaa2","0-0db16bd03031865903dc975d874515d25b9bdcff79109dd770aae81efd2a7561","","3.93","8.526","0","0","0","0","0","0","0","0","12.456","","","0-c46efd332d6d8112befb5e6f9ef1ef06883a447b153443ece29934266e9ffd71","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","35118caa548b919601de50e54a5e53320f7685e7d6905188f741a60cd262aaa2","0-de1d1f995a805d7e1d619f07c1ea1a852a5c330264ea5381ef57d47691381056","","72.928","16.722","0","0","0","0","0","0","0","0","89.65","","","1-563cad25fb634d21e75c1acec2b0a250c2e0cb9fc98e29015412b2a22dde62b7","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","35118caa548b919601de50e54a5e53320f7685e7d6905188f741a60cd262aaa2","0-86f4c23a62d06429665855e81e32c8786343adda395ea8fb9d6e3041a9ee4a1d","","13.003","2.469","0","0","0","0","0","0","0","0","15.472","","","2-d37af23ed7ef82957b964f7ba6d3155e753da77e762ad9ce186f22016b78e59b","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","35118caa548b919601de50e54a5e53320f7685e7d6905188f741a60cd262aaa2","0-1f582948981fda4acc06ca167199efe7ac745692d3e12465ad3203bf3da7457b","","0.585","0.267","0","0","0","0","0","0","0","0","0.852","","","4-7fef715422b77857bc2dd63d21ea39335959fd9dfe3ecc2da3ea88970f71bda4","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","35118caa548b919601de50e54a5e53320f7685e7d6905188f741a60cd262aaa2","0-533eeb637b268ec4d3fabfe234671bcdb90f3282dd9e7ddb50c06bbc97f80f38","","12.302","1.121","0","0","0","0","0","0","0","0","13.423","","","5-980b55c2d5003d65196555869610f8d102043a47460fccc85f805e7f7eab3d4d","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","35118caa548b919601de50e54a5e53320f7685e7d6905188f741a60cd262aaa2","0-0a1779d1c6e4880743c3c3f4a40efad66e9fc9efefaca5d92e1fcde3b585d42c","","2.2","0.1","0","0","0","0","0","0","0","0","2.3","","","6-d89784d2ab6ec7d771c2478d01530b74ce03baf2a32391bff75678b15490e149","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8ca4bd5ee78697fb7d7f23b16f023113eefd69521a4513cf75df6314e2da36e8","0-80741d354cb9bb4419b7e34bdd4a92f5ef726d13cc0039ba666805ad5b1f0015","","0","0","0","0.409","0.409","0","0","0","0","0","0.409","","","0-73fad97785908449de51d694fc063bd5b7c0b7f6200dcd88fcac390669d4dde4","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8ca4bd5ee78697fb7d7f23b16f023113eefd69521a4513cf75df6314e2da36e8","0-9a0594ada834a5f5556b7e54a23daf54a49c7f4f362b1c4587337b54881efdd7","","0","0","22.672","20.6","20.6","","","","","","","","","1-653518206eee3a29647c2241139d5f63452af1100a84c649225ddccf03293a28","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8ca4bd5ee78697fb7d7f23b16f023113eefd69521a4513cf75df6314e2da36e8","0-9a8a1e3d0a5dc1e7e5cf44ccdec34773b878bc3305c7e05ff0359cbf127acddb","","0","0","1.011","1.005","1.005","0","0","0","0","0","2.016","","","2-5b1bd76d886a9a2fcbc9cced37d9ed579abb75df3e9aed67022aa0cc3b63ba5c","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8ca4bd5ee78697fb7d7f23b16f023113eefd69521a4513cf75df6314e2da36e8","0-2cfacd37c626033cc776c18047907783b8f9c7315b99167ca924e2259f3b8e6f","","0","0","0","0.575","0.575","0","0","0","0","0","0.575","","","3-83096c5c969204b1cd99d6b2024523711553eb488f5a49909693247c31628329","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8ca4bd5ee78697fb7d7f23b16f023113eefd69521a4513cf75df6314e2da36e8","0-e0258d72e0d2bdbfff593365506c253f72f4c86b205c5fb5526d6eb321510ea4","","0","0","2.287","3.468","3.468","0","0","0","0","0","5.755","","","4-8f9e2ed75c95d053735c77023d8e1fdfd55a1ad4d48ad6267402fcbac77c1587","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8ca4bd5ee78697fb7d7f23b16f023113eefd69521a4513cf75df6314e2da36e8","0-9b8fd1a7d8b817e85e0b7a9d26ac996dd28fd7dc950d02e5940d8394e13485f6","","0","0","0","1.088","1.088","","","","","","","","","5-86a79846103f33d8d452fbff7eb6c4d7a6922dac8382b2ab346e9c7bd7ad0db8","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8ca4bd5ee78697fb7d7f23b16f023113eefd69521a4513cf75df6314e2da36e8","0-03b120a4e544c8aea5e7e7a6dc3c2498e1452be4b9dfd43a9d3e665f2ee85353","","0","0","3.6","3.6","3.6","3.6","3.6","0","0","0","14.4","","","6-21aaf7552abca0e2530475424ae7582317709e0fda602435afe714735c488df7","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8ca4bd5ee78697fb7d7f23b16f023113eefd69521a4513cf75df6314e2da36e8","0-b39c7a732aa00c84759f26198284a3f337cf014137576371f6170ea3ffb23a1f","","0","0","0.203","0","0","0","0","0","0","0","0.203","","","7-8ebabf26d3e4a9f740602c3b240f5ccd4a0d3e6dcd884c6cf1a8268b16e4bdca","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8ca4bd5ee78697fb7d7f23b16f023113eefd69521a4513cf75df6314e2da36e8","0-6afa3839c87108cff2c121bd0fb08f2a8486f86cb1a690541fa1348a6b827011","","0","0","0.84","3.58","3.58","0","0","0","0","0","4.42","","","9-c396abcbb2c4f7c808f3b7d4b5751f7d9055dd0c51725795a46fbc58d9121a7a","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8ca4bd5ee78697fb7d7f23b16f023113eefd69521a4513cf75df6314e2da36e8","0-2f0edb1b6dcc85c49703301e5725a03a333426580ebdbfa0d910762b62faab69","","0","0","0","0.1","0.1","0.1","0.1","0.1","0.09","","","","true","10-26ce85c82abd53af0d35626f9b28e0fe0e817eda81ab0c46d286ccb1c4736c44","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8ca4bd5ee78697fb7d7f23b16f023113eefd69521a4513cf75df6314e2da36e8","0-b62d53e50de9db586e8a8fa7191084c9c511a7c752a38de7a08a5043ef501939","","0","0","1.857","0.218","0.218","0","0","0","0","0","2.075","","","11-b71275a0dafac1f0ef381a23f19c7c127e615dce8ee71e2b52f7831e4a8b7777","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8f7371c0fcdd3fcfc9c5d96b42e996f58b907f32bdf08384d4640e85e9bfeb34","0-fdaf363b4f194496731cf34f4c5834c4bad1016f1cfe4c74bc5e76bc6f1bca71","","0","0","0.18","0.233","0.233","0","0","0","0","0","0.413","","","0-0bb6855b4070ae37e599c5e6de602a4bc2bf2f2ac96de13dfdceefef0d9bd7d3","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8f7371c0fcdd3fcfc9c5d96b42e996f58b907f32bdf08384d4640e85e9bfeb34","0-04a4de3fe6977461213b7a36dd32d4cbfc3533df3962784d733ca4f9fcba3584","","0","0","2.208","2.347","2.347","","","","","","","","","1-bbc6918a44c9741e5809fb9ff17b72af100dcd05b876b889fed211ba7c80293b","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8f7371c0fcdd3fcfc9c5d96b42e996f58b907f32bdf08384d4640e85e9bfeb34","0-a8e14fc9198b4310e075acaf896d90874a8406e4d0dbef37d6f7daa1eb27bb45","","0","0","1.477","1.693","1.693","","","","","","","","","2-36a1aae5c1ee3d24739597c53e6b3e96740eb56293ec25fe801ab869afba6fd7","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8f7371c0fcdd3fcfc9c5d96b42e996f58b907f32bdf08384d4640e85e9bfeb34","0-2579996b576cef5b1ae5a9983e5432751bb76cebcd54de785f1d7ddc3cf6291b","","0","0","1.011","0.315","0.315","0","0","0","0","0","1.326","","","3-26b0e5bf548f82cabc22a9f0d17c56eb9c045a4b785fdb4b5e94e0e7ccbe70c9","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8f7371c0fcdd3fcfc9c5d96b42e996f58b907f32bdf08384d4640e85e9bfeb34","0-29097d4f936da46c93ec221c2af6b0ed353f1b105a1e3dad950b933656726812","","0","0","0.601","1.993","1.993","","","","","","","","","4-871ecfbb1f04614a7abd07ef9b692d4d825f191c0e4f6cd27adcfaa67147a6e3","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8f7371c0fcdd3fcfc9c5d96b42e996f58b907f32bdf08384d4640e85e9bfeb34","0-0c22dff3bd2ee1a4873d4f026e75bb4d7dcd4591acf2e3aa57b5ec87ca6cb4ad","","0","0","1.765","1.014","1.014","","","","","","","","","6-a2a50c3e096a7892f1fab94a6d01ce8a62d3f6895f490396609c562269483437","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8f7371c0fcdd3fcfc9c5d96b42e996f58b907f32bdf08384d4640e85e9bfeb34","0-01ce8d2a531106a7d8ca350cd0f0d553ff8b111b729c4ec87f28ae1e4e5bc5df","","0","0","25.275","20.844","20.844","","","","","","","","","7-90fc7f9ad0a93b0fe22f06f1887a23b56fe2a3559c949edff523625c0b486f3e","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_VOL1_ALL-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2016.xml","8f7371c0fcdd3fcfc9c5d96b42e996f58b907f32bdf08384d4640e85e9bfeb34","0-f05bc726ef445c5f43d648330354c8241aff99447a9ca2b0d421e766ff7a4446","","0","0","2.251","8.136","8.136","","","","","","","","","8-c2a7cc335ae911a16653fd9548e8b30703001f41d74146347d9fdba17ee6d42b","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","dae3a3a4e1c3c917c599d350ec43c3a226320faf050977de21e224ac91e9b5cf","0-71cb18995d29503659d06ecb6a0eb0474b4379bb51049304be0cd99607e1a7fb","Technical Refresh","15.074","","5.6","","","","","","","","","","true","1-bccec629fb3eebc7c1785dde838239f97cf11069b3ab4fabb101496be96b455f","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","dae3a3a4e1c3c917c599d350ec43c3a226320faf050977de21e224ac91e9b5cf","0-360c48d27cddcc957e5061e9bd6282bf747bd119a0626599dd61c3fd9995f82b","EPC/SECN - Support","1.001","0.336","0.138","0.128","0.128","0.126","0.2","","","","","","true","2-3508fa2a80c4b77a9cb0a50ab3a3967e0db146817b64257ecd40e6a3e8098c0e","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","dae3a3a4e1c3c917c599d350ec43c3a226320faf050977de21e224ac91e9b5cf","0-76b6e7a077ff245709f267413a95c075f004aa001e720021e33d1b1aefa72ed6","PNVC Costs","","4.1","4.51","0.977","0.977","1.028","0.352","0.411","0.41","","","","true","3-42720e369f106790db4ed76fe6caee70e660b2b132699e1ade51037316604324","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","dae3a3a4e1c3c917c599d350ec43c3a226320faf050977de21e224ac91e9b5cf","0-ab1023149e3b12840db42b4ecae5189d9ca03982cae766cdeab5ea0b05383fbf","Support  Activities Cost","3.1","","","","","","","","","","","","","4-a8494014cd200b07c4cb8ec6f3812b8e40c59b47bed1aae226c43a6b2764a092","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","bebf0444ff6624ed8a94a6d10ff2e33e3ab7c2bfc221b320f62da0b22b6fe720","0-d8f71190292c805e31380b3c69e842286d971f1a30ef2d6a58325635259e3509","Technical Refresh","15.074","","5.6","","","","","","","","","","true","1-e3fc6ffe29040bedfffab465df804064f839f5de5e64100df94e1ef808bd0dfb","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","bebf0444ff6624ed8a94a6d10ff2e33e3ab7c2bfc221b320f62da0b22b6fe720","0-c5bff17f4235044b222820249323d71eb8ad387d5f51092c0b274185da06642b","EPC/SECN - Support","1.001","0.336","0.138","0.128","0.128","0.126","0.2","","","","","","true","2-d610821abd66e20c34766392a9a119cfe4b0478b430d574cb6b6c9ae0cb4ad34","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","bebf0444ff6624ed8a94a6d10ff2e33e3ab7c2bfc221b320f62da0b22b6fe720","0-066cd84bf6461090e67fdfd411c164ffef2952352161d3b3d31ee31f66e14fcb","PNVC Costs","","4.1","4.51","0.977","0.977","1.028","0.352","0.411","0.41","","","","true","3-ea12afc6d23c5a8dc0600c7c815f2d36e38869721a014427f172ba31b4c464d0","root.record.ItemExhibitList.P5Item"
"2016-BASE_PROCUREMENT-2016-DEFENSE_DISA-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2016.xml","bebf0444ff6624ed8a94a6d10ff2e33e3ab7c2bfc221b320f62da0b22b6fe720","0-0fe7f7d24184f00475115d9e9197d0748d4f044c62f711b9362b8b78b8b11a21","Support  Activities Cost","3.1","","","","","","","","","","","","","4-72e8a30a5affde780f7f7be39f60bd0254632370179d40677f2f23dbdd29bb9e","root.record.ItemExhibitList.P5Item"
