Date_val,Title_val,Description_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"2011-08","Production Verification Test","XM205 Tripod","2015-BASE_PROCUREMENT-2015-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","55d7e5d390cfe4ac0ab0c50e8c83d0d5d3326eb911af6c68f4839d2c5b34bb2e","0-104c76a15dcaf6fbf082ad76753ff0910d788427815afd8bba28c595d6cadbab","0-0e41773a5c8db8276ef2d93000fe6f7847bfb430ccf2ce45885b9a50fe973244","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-08","Operational Test","XM205 Tripod","2015-BASE_PROCUREMENT-2015-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","55d7e5d390cfe4ac0ab0c50e8c83d0d5d3326eb911af6c68f4839d2c5b34bb2e","1-c5fa0f3e317ab222fcf9091f757c9b1a31d6339d429b63306cc0b3014e437650","0-0e41773a5c8db8276ef2d93000fe6f7847bfb430ccf2ce45885b9a50fe973244","root.record.ItemExhibitList.P3AModificationItemGroup"
"2012-08","Type Classification - Standard","M205 Tripod","2015-BASE_PROCUREMENT-2015-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","55d7e5d390cfe4ac0ab0c50e8c83d0d5d3326eb911af6c68f4839d2c5b34bb2e","2-fa5663eba6579653426f205a88006ce026798072f82378400d6acc416d43f23a","0-0e41773a5c8db8276ef2d93000fe6f7847bfb430ccf2ce45885b9a50fe973244","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-10","First Unit Equipped","M205 Tripod","2015-BASE_PROCUREMENT-2015-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","55d7e5d390cfe4ac0ab0c50e8c83d0d5d3326eb911af6c68f4839d2c5b34bb2e","3-b9b203fa8762189a498c6ca3e7c85460b7ac570498bb21309dea54fbfc14ed5e","0-0e41773a5c8db8276ef2d93000fe6f7847bfb430ccf2ce45885b9a50fe973244","root.record.ItemExhibitList.P3AModificationItemGroup"
"2012-02","Urgent Material Release","M2010 Enhanced Sniper Rifle (ESR)","2015-BASE_PROCUREMENT-2015-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3c049dc3dc3c94b975b1fc8a508fe6c8f3cad10ea6935b422a6253ef92fc504a","0-81a7cbc4618a151d98eeff3a82e40b9f2c0873c0e01e4bfbe9e495ada33cbe8f","0-80dbe61c5653859d30b05d33cbb30cceaea0641287102fdaca28ca774f6ad7cc","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-07","Milestone C / TC Standard","M2010 Enhanced Sniper Rifle (ESR)","2015-BASE_PROCUREMENT-2015-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3c049dc3dc3c94b975b1fc8a508fe6c8f3cad10ea6935b422a6253ef92fc504a","1-a543b09817142bfbf6b5fb657a6479ae3121653cb9188c15edb90f82b32ab426","0-80dbe61c5653859d30b05d33cbb30cceaea0641287102fdaca28ca774f6ad7cc","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-12","Milestone C ADM","M110 Compact (CSASS)","2015-BASE_PROCUREMENT-2015-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3c049dc3dc3c94b975b1fc8a508fe6c8f3cad10ea6935b422a6253ef92fc504a","2-c8fb76cbb4423a264c9061bef1b548582615d09945111144b2fd739c7395728e","0-80dbe61c5653859d30b05d33cbb30cceaea0641287102fdaca28ca774f6ad7cc","root.record.ItemExhibitList.P3AModificationItemGroup"
"2016-02","Type Classification Standard","M110 Compact (CSASS)","2015-BASE_PROCUREMENT-2015-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","3c049dc3dc3c94b975b1fc8a508fe6c8f3cad10ea6935b422a6253ef92fc504a","3-a23e9f5eac1beff23b53ff374ec88c56ea8ee357d048ee310213080516c79a8a","0-80dbe61c5653859d30b05d33cbb30cceaea0641287102fdaca28ca774f6ad7cc","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-08","Production Verification Test","XM205 Tripod","2015-BASE_PROCUREMENT-2015-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","f3be48b311e66f30043d59a47c53d0397d82a00d3d0ff194376446877268c33b","0-91fa5185a4f861d8a34b9accb8e45710ddfbb96990e5af0a8c90508c89fa8769","0-d89c1065ac8c891d0a7d084c9fd01f074e23fe3b0fe169a4d637f0a37c12d7b0","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-08","Operational Test","XM205 Tripod","2015-BASE_PROCUREMENT-2015-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","f3be48b311e66f30043d59a47c53d0397d82a00d3d0ff194376446877268c33b","1-716fb0e7e97420e05c85d2cdcc38ee088243df2ea03565ac3a8ca939d2505419","0-d89c1065ac8c891d0a7d084c9fd01f074e23fe3b0fe169a4d637f0a37c12d7b0","root.record.ItemExhibitList.P3AModificationItemGroup"
"2012-08","Type Classification - Standard","XM205 Tripod","2015-BASE_PROCUREMENT-2015-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","f3be48b311e66f30043d59a47c53d0397d82a00d3d0ff194376446877268c33b","2-e39bd8b39e1aecbfe3b17c0b8b6479c494c07c4e9fea3981e2b5895ffe6c8a68","0-d89c1065ac8c891d0a7d084c9fd01f074e23fe3b0fe169a4d637f0a37c12d7b0","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-10","First Unit Equipped","XM205 Tripod","2015-BASE_PROCUREMENT-2015-ARMY_WTCV-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","f3be48b311e66f30043d59a47c53d0397d82a00d3d0ff194376446877268c33b","3-967b88e47aa4222a37614fb6e4336234db32ad1316a426ee14acdd4833b28b64","0-d89c1065ac8c891d0a7d084c9fd01f074e23fe3b0fe169a4d637f0a37c12d7b0","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-09","Improved Sentinel","Undefinitized Contract Action (UCA) awarded. Contract definitized on 5/14/12.","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","9aa5b6b7283c7ecc4da6b8c9dabc20489ccddbf712b9bcfe687c732276ce326f","0-5cd5a40e5b81068a47448de73315aa26cb064a330757e93fc1faf1b352211a97","0-1d4a25e173424b8d0f3e173a10d897266bedc34e0a4657db96a5d20686ad0d9a","root.record.ItemExhibitList.P3AModificationItemGroup"
"2012-12","TPX-57 (Mode 5 IFF)","Contract award for Base year.","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","9aa5b6b7283c7ecc4da6b8c9dabc20489ccddbf712b9bcfe687c732276ce326f","1-2bc3111933d172b2a64df9ded81b9a0a1bb925f9282a53bd6de3e4d406b6a377","0-1d4a25e173424b8d0f3e173a10d897266bedc34e0a4657db96a5d20686ad0d9a","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-01","Common Platform Upgrade","Integration to begin.","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","9aa5b6b7283c7ecc4da6b8c9dabc20489ccddbf712b9bcfe687c732276ce326f","2-92e00890fad8d44c3c21d1bb8d4702857262b9e49ad973515465da74b465cc7f","0-1d4a25e173424b8d0f3e173a10d897266bedc34e0a4657db96a5d20686ad0d9a","root.record.ItemExhibitList.P3AModificationItemGroup"
"2017-01","Cross Domain Solution","Contract award for Base year.","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","9aa5b6b7283c7ecc4da6b8c9dabc20489ccddbf712b9bcfe687c732276ce326f","3-ceac77767f828cfb53186334bb7e125b058a994d1b4d477dfaa334a2b7ad9742","0-1d4a25e173424b8d0f3e173a10d897266bedc34e0a4657db96a5d20686ad0d9a","root.record.ItemExhibitList.P3AModificationItemGroup"
"2017-01","Electronic Attack/Electronic Protect","Contract award for Base year","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","9aa5b6b7283c7ecc4da6b8c9dabc20489ccddbf712b9bcfe687c732276ce326f","4-1a2f154f059c6396a3910f658ba82f71aa3f33d528b1307b72b5e5c48f2f5919","0-1d4a25e173424b8d0f3e173a10d897266bedc34e0a4657db96a5d20686ad0d9a","root.record.ItemExhibitList.P3AModificationItemGroup"
"2018-01","Signal Data Processor/North Finding Module","Contract award for Base year.","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","9aa5b6b7283c7ecc4da6b8c9dabc20489ccddbf712b9bcfe687c732276ce326f","5-a1427cf264455eee02b39186def1ca6a45acfba54bfa35e38e029dfd0ede25c3","0-1d4a25e173424b8d0f3e173a10d897266bedc34e0a4657db96a5d20686ad0d9a","root.record.ItemExhibitList.P3AModificationItemGroup"
"2012-03","AN/TPQ-37","Initiated Production Receiver-Exciter (REX) Upgrade","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","7e64ff1892dc369401147569a11edebdb5a22d851425527864d86125ae3ba41c","0-2608351a6c0025185bfec0e87e24d983464c46593c3c6dc8e581e6874df8b396","0-e96c17dd4766e09ec95b2de7a1d6b9d0cf373563dba92c7cf11d8be51912a6df","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-03","AN/TPQ-37","Procured Ruggedized Laptop Computers","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","7e64ff1892dc369401147569a11edebdb5a22d851425527864d86125ae3ba41c","1-b542dffe20473dc14ac4e492808368659fa7fa6a15b3fb348fad9aa92255aadf","0-e96c17dd4766e09ec95b2de7a1d6b9d0cf373563dba92c7cf11d8be51912a6df","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-09","AN/TPQ-36","Complete Laptop Computer Refresh Fielding","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","7e64ff1892dc369401147569a11edebdb5a22d851425527864d86125ae3ba41c","2-681885e7c2ef54dcd3110b459e5417717cca1d8e28e44cefb471dfe5e98ac6a9","0-e96c17dd4766e09ec95b2de7a1d6b9d0cf373563dba92c7cf11d8be51912a6df","root.record.ItemExhibitList.P3AModificationItemGroup"
"2014-09","AN/TPQ-37","Complete Fielding ATG/OC RMI Upgrade","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","7e64ff1892dc369401147569a11edebdb5a22d851425527864d86125ae3ba41c","3-a47093020587d2da3ca1802b80ce4fefda27709bb6a0713dcff38be8a36f3313","0-e96c17dd4766e09ec95b2de7a1d6b9d0cf373563dba92c7cf11d8be51912a6df","root.record.ItemExhibitList.P3AModificationItemGroup"
"2014-05","AN/TPQ-37","Begin Fielding REX and Laptop Computer Refresh","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","7e64ff1892dc369401147569a11edebdb5a22d851425527864d86125ae3ba41c","4-335cac97015a347d249acfe92489a73c6fde50edcadb81a4e932eb51bfbee277","0-e96c17dd4766e09ec95b2de7a1d6b9d0cf373563dba92c7cf11d8be51912a6df","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-09","AN/TPQ-37","Complete Fielding REX and Laptop Computer Refresh","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","7e64ff1892dc369401147569a11edebdb5a22d851425527864d86125ae3ba41c","5-0aa1f5807c5f490ca3fbf59c3598815cba8e87b00458358b28bf98a49fabcb09","0-e96c17dd4766e09ec95b2de7a1d6b9d0cf373563dba92c7cf11d8be51912a6df","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-09","LHD-8 (USS MAKIN ISLAND)","","2015-BASE_PROCUREMENT-2015-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.xml","96d92782609c9051362e5c20ea05f609680c8a61419e7920144f8bf265ba2936","0-5f329e0e6249ef52be39a3f082519ef935419bbd50e8257d0438dc2d1fb9231c","0-76a211796ebe524384a14d4dfffd04b6dc1af2f08c405e5e92032f9db270ac77","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-04","Production IPR","","2015-BASE_PROCUREMENT-2015-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.xml","f704cd4da9876830fe718080c730549cf032bd84ae287d2b2c6cd76854861ee7","0-cc34104893c7bbc45271deb3c6af1a208106b06155ed2ff3738c8c50c6a180e7","0-bb297bfce01e1e611302bb62ab1e34b500f989ebdd18c5f8ec5b29455d29b07f","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-04","Production IPR","","2015-BASE_PROCUREMENT-2015-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.xml","940f46bee6ab64bc2436b85b816c4c772393c54fc7857861b94c8c199cdef307","0-e50107942049c1c625d924525e98d12c5edbe9a3495a374d18ca4189e4ca7a88","0-762cf7bbf966b3bd6cea24915c60cfd2fd8ff06ab4194bf803f90d19eba550d6","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-09","LHD-8 (USS MAKIN ISLAND)","","2015-BASE_PROCUREMENT-2015-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.xml","d24bf8be3bf54b754b155abc727210a63b94d3d47e62e8b5e66eaa8bac56666b","0-1a46856c08de0e7d765ecb379bf2b8659ed03a3da111ffdf89bc8cb316f24b3f","0-108b3a14321f69a9ceb8137f226cc147f1d42af4119c749990a03b50830c5eb7","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-09","LHD-8 (USS MAKIN ISLAND)","","2015-BASE_PROCUREMENT-2015-DEFENSE_CBDP-PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.xml","23ab4b96f38af07bdcadd4689609efab90c090ea9dba08330902662e75568d76","0-5dea705cc7e19cd165619a5c3bda1fa232b741f217177dc327d05b2e4db84b2e","0-1ea48add580fa2620c6b38edd4a532621d9741785848ba2eaf727ba34b7da7d0","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-04","Production IPR","","2015-BASE_PROCUREMENT-2015-DEFENSE_CBDP-PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.xml","65c739c86b9afbd0b55ce7a6cbf6ca485fd830fd8d97f5192672f85b6133230d","0-6a5f7663be0c36e2d16d898655a88d7ad5a86e5839beb3cc09b84eae75178f1e","0-b378344c99b7fe843b264de8361295cfba84cf6401a96fda31f68334f39aef72","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-04","Production IPR","","2015-BASE_PROCUREMENT-2015-DEFENSE_CBDP-PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.xml","59862123697813a5031a6a20ee6a49da213b929747d67aa5808b88cde41dd804","0-f738062240faaa2f050bf72816b39a902cbeac1735f0fe03ba48cd99d94f27a9","0-41b0366a6408f5fac598a42ff63cb65f637ced6517b111e4f2b5ae6cc4e1339c","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-09","LHD-8 (USS MAKIN ISLAND)","","2015-BASE_PROCUREMENT-2015-DEFENSE_CBDP-PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2015.xml","fad125e4ebbef8dd616c74890bd5d16e6e1a7b30b8d14a029e96ab1b7a249149","0-e880ee50a22b6dd131005ce95319dc2bd4e5233527a1d205384039b008f0d93f","0-30d0b9faf7e0ba01bf4c6766b6bcb79033d79613da891326251071258d2a01c6","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-09","LHD-8 (USS MAKIN ISLAND)","","2015-BASE_PROCUREMENT-2015-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.xml","772c415f840b9341999c86d85ba387d08de406a22bb6b6368f25e3b73be678c8","0-216f8dbe531ce77ad85cc160d7c8170afbd81255185440cad0efe60eb79717a1","0-deb0d002851d531a6e0677b28d0b1ece0faaa49fa061bc97f64602b8d40db2ab","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-04","Production IPR","","2015-BASE_PROCUREMENT-2015-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.xml","7fdafe2d44e94a9cc035d1c7b2f2c803d59bbdb16cbd4e30231dc6e172e27f1d","0-d066d355a0288a374b8ff0a2d315957188ef7507ecdd8880be6b05692feda32c","0-d2a4c9e411f4b0d613f9a4b456921aba870289d8be8a5fcc80c4a4132ed41c52","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-04","Production IPR","","2015-BASE_PROCUREMENT-2015-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.xml","2e1320d67e045153258a925b1c105dafa0ab86225027817e010e15de7e11c193","0-871b9ba5b00c16af94ce87e0c8585a34150c4d8e2f4b9cc494844e5ba43c4690","0-952bd23a85295ed43091fae4ba191ed167edd6a2078d459b4d4a9eb986b69b92","root.record.ItemExhibitList.P3AModificationItemGroup"
"2015-09","LHD-8 (USS MAKIN ISLAND)","","2015-BASE_PROCUREMENT-2015-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2015.xml","7c76550eb9969de9b201b6d1cd5d83fa159664162398ffe7f8ecdbcc28ba4e0f","0-a39a76feaf57297d66f3cbc7cebece1c32fc98dc0b68f85f0613b585e22cac35","0-ee9fa851d76bd0237d310c83a56b33e2ca59103d4f6e0b13009496dd0e582da9","root.record.ItemExhibitList.P3AModificationItemGroup"
"2005-09","Milestone C Acquisition Decision Memorandum Signed","","2015-BASE_PROCUREMENT-2015-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.xml","22c00a1a2b80a1ff57617cf7d66be4e092dff57db24f5dca6b667f2d15b00bcd","0-90729f81dc18ecbbeb769023a11836445dffebdd890e4610be00acea2ad7b779","0-540560765c761b4087b3c5591dd937badcdf0e112301b6f20a8c2ead83ced803","root.record.ItemExhibitList.P3AModificationItemGroup"
"2005-11","Low Rate Initial Production (LRIP) Contract Award","","2015-BASE_PROCUREMENT-2015-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.xml","22c00a1a2b80a1ff57617cf7d66be4e092dff57db24f5dca6b667f2d15b00bcd","1-706d63753c44a74592d58627e6469d26ccbec8e80af9e9f7f872d4bdb42278b9","0-540560765c761b4087b3c5591dd937badcdf0e112301b6f20a8c2ead83ced803","root.record.ItemExhibitList.P3AModificationItemGroup"
"2007-09","Initial Operational Test & Evaluation (IOT&E) Completed","","2015-BASE_PROCUREMENT-2015-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.xml","22c00a1a2b80a1ff57617cf7d66be4e092dff57db24f5dca6b667f2d15b00bcd","2-771531d5b46499110c14f3cc04fce5776d5703ee008db81c14fc4f70fa843609","0-540560765c761b4087b3c5591dd937badcdf0e112301b6f20a8c2ead83ced803","root.record.ItemExhibitList.P3AModificationItemGroup"
"2008-04","Full Rate Production (FRP) Contract Award","","2015-BASE_PROCUREMENT-2015-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.xml","22c00a1a2b80a1ff57617cf7d66be4e092dff57db24f5dca6b667f2d15b00bcd","3-86e273a9e4dc0b956d4630e4edd3fc5c9808a27d772700e1630b7309d3079670","0-540560765c761b4087b3c5591dd937badcdf0e112301b6f20a8c2ead83ced803","root.record.ItemExhibitList.P3AModificationItemGroup"
"2010-02","Program Initiation","","2015-BASE_PROCUREMENT-2015-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.xml","22c00a1a2b80a1ff57617cf7d66be4e092dff57db24f5dca6b667f2d15b00bcd","0-7c50b9969b03e81f5a796eb9bc2721e57ac1b5269d0123c09aacb3e421cd3890","1-f81ab37d0b6a1b9146312c0b37811391fbf6629bdc00fc00f5715522540a5f2b","root.record.ItemExhibitList.P3AModificationItemGroup"
"2011-08","Production Decision","","2015-BASE_PROCUREMENT-2015-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.xml","22c00a1a2b80a1ff57617cf7d66be4e092dff57db24f5dca6b667f2d15b00bcd","1-e958b634b2754a17e460d0420e382c20113f36466299fde42f91fb98eee61494","1-f81ab37d0b6a1b9146312c0b37811391fbf6629bdc00fc00f5715522540a5f2b","root.record.ItemExhibitList.P3AModificationItemGroup"
"2012-11","Initiate Contract for Block 2.3 Systems Integration Qualification","","2015-BASE_PROCUREMENT-2015-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.xml","22c00a1a2b80a1ff57617cf7d66be4e092dff57db24f5dca6b667f2d15b00bcd","0-317d32cd63b35e70b5b443eccf943f8e330ab273409b22d6518a8652ca490ffa","2-93eaad1d24c06d0a7cbb8266014baffcbeb0b540d3fbddd7472e952ec101672b","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-05","Deliver Systems Integration Qualification Aircraft","","2015-BASE_PROCUREMENT-2015-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.xml","22c00a1a2b80a1ff57617cf7d66be4e092dff57db24f5dca6b667f2d15b00bcd","1-518572bc47899d9d92767e7edd91698b938ac4ba04dd402c9b59a6aa3d376bb8","2-93eaad1d24c06d0a7cbb8266014baffcbeb0b540d3fbddd7472e952ec101672b","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-11","Initiate Contract for Block 2.3 Production","","2015-BASE_PROCUREMENT-2015-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.xml","22c00a1a2b80a1ff57617cf7d66be4e092dff57db24f5dca6b667f2d15b00bcd","2-282dc0febb5fd020076e1cd8db2569481dc67855c0a4ae119aa7143215d44b76","2-93eaad1d24c06d0a7cbb8266014baffcbeb0b540d3fbddd7472e952ec101672b","root.record.ItemExhibitList.P3AModificationItemGroup"
"2014-09","Deliver 1st Production Aircraft","","2015-BASE_PROCUREMENT-2015-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.xml","22c00a1a2b80a1ff57617cf7d66be4e092dff57db24f5dca6b667f2d15b00bcd","3-fa3ab581279df69d523efe46b8870648ac62f7498558e9534f9637f1e766b9bf","2-93eaad1d24c06d0a7cbb8266014baffcbeb0b540d3fbddd7472e952ec101672b","root.record.ItemExhibitList.P3AModificationItemGroup"
"2013-07","Low-Rate Initial Production","Completed development and qualification testing  in FY 2014.  Purchased 6 Low-Rate Initial Production units.  Will begin operational testing in FY 2015.  Full Rate Production will follow operational testing.","2015-BASE_PROCUREMENT-2015-DEFENSE_SOCOM-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2015.xml","22c00a1a2b80a1ff57617cf7d66be4e092dff57db24f5dca6b667f2d15b00bcd","0-29206ce03353c214926ecbfa90283f7d54c9de9a9a6e896aacf6492b59b56e07","3-d6183095889cb129be4861ef07e3dc615f75adee27f7d79c7b5e9cab126f7706","root.record.ItemExhibitList.P3AModificationItemGroup"
