Recurring_CategorySubtotal_TotalCost_AllPriorYears_val,Recurring_CategorySubtotal_TotalCost_PriorYear_val,Recurring_CategorySubtotal_TotalCost_CurrentYear_val,Recurring_CategorySubtotal_TotalCost_BudgetYearOneBase_val,Recurring_CategorySubtotal_TotalCost_BudgetYearOne_val,Recurring_CategorySubtotal_TotalCost_BudgetYearTwo_val,Recurring_CategorySubtotal_TotalCost_BudgetYearThree_val,Recurring_CategorySubtotal_TotalCost_BudgetYearFour_val,Recurring_CategorySubtotal_TotalCost_BudgetYearFive_val,Recurring_CategorySubtotal_TotalCost_ToComplete_val,Recurring_CategorySubtotal_TotalCost_Total_val,Recurring_CategorySubtotal_TotalCost_BudgetYearOneOCO_val,Recurring_CategorySubtotal_TotalCost_Continuing_val,NonRecurring_CategorySubtotal_TotalCost_AllPriorYears_val,NonRecurring_CategorySubtotal_TotalCost_PriorYear_val,NonRecurring_CategorySubtotal_TotalCost_CurrentYear_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearOneBase_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearOne_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearTwo_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearThree_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearFour_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearFive_val,NonRecurring_CategorySubtotal_TotalCost_ToComplete_val,NonRecurring_CategorySubtotal_TotalCost_Total_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearOneOCO_val,NonRecurring_CategorySubtotal_TotalCost_Continuing_val,@SOURCE_FILENAME,@RECORDID,@ROWID,Name_val,CategorySubtotal_TotalCost_AllPriorYears_val,CategorySubtotal_TotalCost_PriorYear_val,CategorySubtotal_TotalCost_CurrentYear_val,CategorySubtotal_TotalCost_BudgetYearOneBase_val,CategorySubtotal_TotalCost_BudgetYearOne_val,CategorySubtotal_TotalCost_BudgetYearTwo_val,CategorySubtotal_TotalCost_BudgetYearThree_val,CategorySubtotal_TotalCost_BudgetYearFour_val,CategorySubtotal_TotalCost_BudgetYearFive_val,CategorySubtotal_TotalCost_ToComplete_val,CategorySubtotal_TotalCost_Total_val,CategorySubtotal_TotalCost_BudgetYearOneOCO_val,CategorySubtotal_TotalCost_Continuing_val,@PARENTROWID,@PARENT
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4de017c8a6b1f21ad1881a036f0f0a946d219eb4b7f9e377640bfdf5e6f81956","0-b9a357a9bc1d7936458ca4524b2c2e3b0a95b3bc4fb2db50f16650568f9a45f1","","","","","","","","","","","","","","","0-06c388ecba98a7be25c7765c425841fe99598202280a97dc7fa52f59975b1f14","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","b57571c483b3fcd1a6d6430d5d46dae98dbdba9565ada34187b6b95fc5a6c4a2","0-d529cb0fbba1e3ebf40eb32eeac831113706f8f0e0328c553b38add6aa7b1dac","","","","","","","","","","","","","","","0-5b3c6727fa9a59a12fb1603dcbd938ccd6c891bb39212f923923e01608efc6bd","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","5b8533afa6fa9a7ef74a42c62dbda50918f3af40a157465d69d67089369e729d","0-44cdafb451beecdbf9dd5396ffabebd208ba687e0fad29f16aa8df30437bde49","","","","","","","","","","","","","","","3-238d32ed2a2bd5de560e7b71d9e6c316e73522b12f4a6d2627977689f8d7cfa9","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","5b8533afa6fa9a7ef74a42c62dbda50918f3af40a157465d69d67089369e729d","0-6e6729c8e42c2bc65948d1148b469a44e9a799d0cd69b25f093bc53a382ba980","","","","","","","","","","","","","","","4-a5f8368b612ec9c3c8adcfe4673e030367ce3e7a9584bda47cb73bac50791612","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","7278e9b7b72df9137807565aa1e3ac1f7771c10a80c3fb221981168fd7c5d459","0-977d204adb03d229e2e08c1abbbdd9dd6a7537d0d2e13ddbbe8472070e35a1ab","","","","","","","","","","","","","","","0-ddf160479407ba217049a030cd584fd17c991d54aee7f15f8d7c693094fc2acb","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","a05469fa2f7074c736955ede2f8425c6a2828cb557a4b13f6aa14c15a717da36","0-0e9e7d927201d4d4b0558adc1e06cad5b6a66be8eedf490c2c7c92db9c70bdc0","","","","","","","","","","","","","","","0-62901fdcd7c4aa96c4f9c0547ae8734f8021cc50e013756fd43b0281ad404a17","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","a05469fa2f7074c736955ede2f8425c6a2828cb557a4b13f6aa14c15a717da36","0-a588123ebaac6b80f2c0892094674a7569d6353aeb1036b74b43cf6fe883f6bc","","","","","","","","","","","","","","","1-67c90ad231e46b5c2fecd259ad2032e13672b4de31dd4a91cfb299e378d3e744","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","b4a419cbf25c979d4adc06dd88e904670210697a37aec0a08751e631a9846404","0-61e9885232c37a5baee617fb7c7fad6ac5fdad3c41ec51e42554d7b85078fddb","","","","","","","","","","","","","","","0-ddf23f3a6f793a6ca2ff6ca18095ae79f1d6022a649bd5215a6f7ded313c112e","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","b4a419cbf25c979d4adc06dd88e904670210697a37aec0a08751e631a9846404","0-197c62badb5fa1bc754a29accad3ed99eabcfbb88b6501027be832d1099ddc76","","","","","","","","","","","","","","","1-29317154b8ea2d23390d35a99a0e8b2fa0fe081f94a4ceae876a8d2ab2408c94","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","01db8db6b15a6d8ae2383719340dca087981511141c02dfb207b67035358b226","0-02d5d25706cf78a3a67c591383dccf2b0c85036fe0599f7caa8ca03e4edb43d3","","","","","","","","","","","","","","","0-c8c31189ba71a74869d0bdb87dd5584ac997aecb4880a19f176deef7372d17f3","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","01db8db6b15a6d8ae2383719340dca087981511141c02dfb207b67035358b226","0-11de7fa5c15214b7dc5bfd048cfff3d4fb8fecf1177a085b710535e6a27eb96d","","","","","","","","","","","","","","","1-33144f02bb9bcabe51dae34b24406b6cc99842e910d76917837f0369a6d47b7c","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","20c83129be57bcd908b7d781ea7947f8f587293b0e0d64ac9489437d5eb4d57f","0-55f7a87800e0b4a7b26e60fad2ea8f2c3f340dfecb35949b1ee79e6e899a2c51","","","","","","","","","","","","","","","0-92665cb3c1b734fff5fa8596b711fe9fa1e69822cd8884018137dfcf0b088022","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","2cd8b4d1495171dc96e7c137d6c783e8553e165f63eec8d79662cbfb3c3c1003","0-aa8087089cd5e316c70b6b2921fb6aef5f5b2451f96f05b722911048d303a1a9","","","","","","","","","","","","","","","0-446a4d5dbf7102c197d6effd41093268986b9f0d4eec9dda6decfcbcc514f59b","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","bc9dd3408dff3b59edd6c808515dedae2982e044a67b6f42e68d713481cb9684","0-bc21e2223e7c222db6992791469d569fae02869fa747b684de8f84cec047f275","","","","","","","","","","","","","","","0-3d9ccb4478df32edbeb649ccef04fac9dffe8f2b869f3f04ca7c585447694c71","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","b78152468cbaf0b10659c906a2d822cf9f34748fef1379f3718bcc4ec4269bc0","0-460368d6418f73297670a7ccd2580812c1179d13f0e6e5d7af8ae83dbd54443b","","","","","","","","","","","","","","","0-8ac5045ec6a5c4dfe184c7ccc4536f6b45e5a2ef36d5b90c8cc61c1a76c7ca7d","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","a046b18a48433425f903da66f6745761b655e3fc38a6b0684c39efec0554b214","0-a608767070c0f1f776bdeb8df4dc372a2dd6f34ef707cb9fe1dbdb95c8e00e8b","","","","","","","","","","","","","","","0-61cdf3f24e83540bda352cde24c1650677d4bce55800e15b772b4b68505b0ea8","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","a046b18a48433425f903da66f6745761b655e3fc38a6b0684c39efec0554b214","0-104c3390a88edffa1319475ed51357d9cbeb89d547a919446737c587b156bfb5","","","","","","","","","","","","","","","1-82f4ec0ac229a1dfe55f233ae04f0f2a8a069afd195de322f682428f92a6f96c","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","c3ea13e99851453af829f977d8ea6d5c55c80f7643ea820db2c9e324b000292b","0-d4ed455cf754ed842890830083e4727746a8e79ebdec59a1488f0b6c689781bd","","","","","","","","","","","","","","","0-ec5406c8488f88b4ee372c7f0265cf820294fbc981501349b01472ef09934dd0","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","68fb2d43554a5b7992115b3c97fb1042e0fa586c89681a8fed38fb2fda767234","0-69a9f9bb3e44b2b06a4791daf01174fe1bc48ad7e8c21a00f7bfea3a604891ed","","","","","","","","","","","","","","","0-0fd01609cf02ee8263506ed7f6a6267490f7eb563f52a6e713e27f2b5b4b2ba9","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","60ec5a738d82b29f3cd5f020575aabc55c0d1e3f61d8f5643deae0ddbb019a15","0-dbe7ae32646ac71efaa3c80729c4fffde7be7046632decfbcf4f006b617fb4c0","","","","","","","","","","","","","","","0-f3cfae431eb462e76303a76b70ffb7bcb4019219c011a64e892f2d2ad3e0381d","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","5994d7be38d6ab223d3e20faaaf83f70184e1a4476b1863b5c02e0c0a7856756","0-eee4304702be7f01089e6afd6f25bcd47b1518e64eb304be4fbb3838c82feb9e","","","","","","","","","","","","","","","0-20e61275d13946850bc822317d2337414a8cd908be1a9f9eb956865a200e6349","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","5994d7be38d6ab223d3e20faaaf83f70184e1a4476b1863b5c02e0c0a7856756","0-164be1777ecfdbc3deba699c0a098f5b1492f22c6a4d246f5a3efdf0b6b8e051","","","","","","","","","","","","","","","1-b7dfe4b7bddce5e29f85b59d3180ced21777cd73adf25400f62c413754aa3709","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","5994d7be38d6ab223d3e20faaaf83f70184e1a4476b1863b5c02e0c0a7856756","0-77214259227b20afdeec50cb71f4310ef4594633c1936ac2ae92a6d9437d1d18","","","","","","","","","","","","","","","2-6b0008bdfd883a2d2e777f16c31ce886d42ae6564ef1c0e931790d7f1166866d","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","651abff0b8d86067654dd980ff90f5c66fcde1672261ee712c836c6f5937c0b9","0-cba0509812fa8ffc1bfec0e4b2b635d0b48b8a3c94ceeca8ece699490612e447","","","","","","","","","","","","","","","0-3e4321f5336f9a1a5e72ddcbeadd592cfa2cd0a1d462b1e9188ce142ad102a5a","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","27fc243d9b1eb064c4cbc7a5d0220e5ce5610dfd67bd31e2bf2836641a9161fc","0-59baf7a0797c945ef1f0bfcc905931ba7ea2d3591e1dce9961796a574d9f1f5c","","","","","","","","","","","","","","","0-21ec18b0404102447fee11d28f39df9dca5af7af39d8f3f89428e675b89b7f91","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","27fc243d9b1eb064c4cbc7a5d0220e5ce5610dfd67bd31e2bf2836641a9161fc","0-d80220f04c243efd1ff5e20ce5509a48bee1cc1f87e1f4f5b4a27e82ab980a1f","","","","","","","","","","","","","","","1-579b50c9def7314e231b4c3ef4a64e493f3523386febfa3b7fa39868724ddfea","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","a8304bbb5dedf3a279456063a3a5cc7d5ec584b6744451b5a15c7b66b6a03301","0-279c4ee85dc6c34c6ccb6e571cc4c80417155ecdadee60cb8719c28a4a568f5d","","","","","","","","","","","","","","","0-da05ef147208f10116780ace57a1757477b6227cef6815e7a4af1d0cabddf549","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","a8304bbb5dedf3a279456063a3a5cc7d5ec584b6744451b5a15c7b66b6a03301","0-e7dd9b415231f5047e4026f7024b3a173d58e4f8e1207b9d178e237a2d9e584e","","","","","","","","","","","","","","","1-20f4df46fee9803530a924793884a5bc8baacb8d78d63daf2370416cfc3edc7a","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","c10f0e2d994361b95afbaa7b7343228ed9b6407c1c9340f4d82d1aac36acf601","0-7ea19b1c0da210e5c80b02d9c7e31e116bb347b8feb9ad064389618c356fa5c5","","","","","","","","","","","","","","","0-c30700c46fb8e5c491d4c66645286f603e7811de1fa72c9b6fb519fd627abbcc","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","25951bdf7b0e3ee21e3bb5f2b346a08de987e124de6548cdce2a29ebee0d9c6e","0-e5ef4dbdea2ec4591f4368351d706a4f2d57ffcbd4fa2bc8bbde9f656af059b5","","","","","","","","","","","","","","","0-4da1781b1c92311838cce161c84283a57dd91e79fe958d48f2424d19362b8883","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","25951bdf7b0e3ee21e3bb5f2b346a08de987e124de6548cdce2a29ebee0d9c6e","0-b016edfaddbd2b87888c4aa54f30a04233a0ac7e3d9539eb2737034641544b24","","","","","","","","","","","","","","","1-67575e9d41cad952e83419fbbbc739018c66f7aa0340bff8de0c908e4ae0782e","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","25951bdf7b0e3ee21e3bb5f2b346a08de987e124de6548cdce2a29ebee0d9c6e","0-c3b4c76ff70ec6871175d28b631c6e599eb0da8d2df1996cf7b7a33c1bf648e9","","","","","","","","","","","","","","","2-4befd7c2b96c66242b12fabf18eb1cea0eef8a21714ee914903b18f18f2a1ed2","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","6c94c3bf25ed83752db3e27c023444ffb52c6b8a7bee54696a1bd2bee0a1e0e7","0-0034069e00cdf1384a24598c49abd441064e8726e884625f8ff9972fcd05d4c7","","","","","","","","","","","","","","","0-1949991cd7a5f954d432e159cb2fa4a50e61839e66910a25e63fa0d1db03859c","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","6c94c3bf25ed83752db3e27c023444ffb52c6b8a7bee54696a1bd2bee0a1e0e7","0-98c127bd99fe91b8996a12ae78621d76b44609ffb9f6b0c61f5c84c7e6bf3fc1","","","","","","","","","","","","","","","1-49feebc6fce561139dae8c6174fe2a27d6e0cee6b72efebd1f6628e0a4106167","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","6c94c3bf25ed83752db3e27c023444ffb52c6b8a7bee54696a1bd2bee0a1e0e7","0-adc818e9b9e293e0066be984d623d8f6beb9247f23244bf435b3fc9688bb9b3b","","","","","","","","","","","","","","","2-63c895008bf78851042c5e8e12f24c794201cdc46d5f26ca48197a83d4c6dbcc","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","1b996a7616e7ea91476c7bc5d08aec581f2fc640f92ac2b62c1b6f66e7f127cf","0-3aa129699ae6b51fb9cf29761e005707237192b85b124b741c4b26ad075d63a6","","","","","","","","","","","","","","","0-4a50845a47ea1cce512451afbd5c1f5f31090f430736542ba2b83ee0378603b3","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","1b996a7616e7ea91476c7bc5d08aec581f2fc640f92ac2b62c1b6f66e7f127cf","0-541832e3471bf9d955284e82a40c76c47b71c9bab45dfc3a9ffef5816c64f5d7","","","","","","","","","","","","","","","1-2ba1acacab77a12bf3c4f2c35e8826dec1da407e37bd5ef7d7f8869e714ca51f","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","4b3c622f6c7cb3fea52818e6710ae156fbcc70b6e16f37b1a605db76008dd142","0-2ad5ea4fa82883087f296130e92b1f107ff3381fa411d095489bdc2159262c1e","","","","","","","","","","","","","","","0-4407ef0b746156d872500616601241e905815573a9ff30f9a50d17c5a96e47ca","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","9251ec33903546775518b14eb2f1473fe0af4a1657a6fae7155ee4166c255afa","0-0a1d906cd70d50b88a3f2784546a31d285f066033e67192bc226ecb463144292","","","","","","","","","","","","","","","0-6f82c3f4d2ce5737911855188f9f41f9675c70fb9e90809e7657c1f774a1bf53","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","9251ec33903546775518b14eb2f1473fe0af4a1657a6fae7155ee4166c255afa","0-b35d0af4b7440cefbd2040365e4252e566ec13b506743f3a345e522db721d678","","","","","","","","","","","","","","","1-891ac197e5455076f2653c286b18386bfd6b5c9d0822cb0c58bd0b262c0c893f","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","262be64a1910cce3731ee114e71c66756dd1274012fc6132158569449f32e44c","0-67c035f3d7a77891ca9bd3dcaa3e7a4c02d856352ea51ce15f67964290c2dbe4","","","","","","","","","","","","","","","0-9871808e256111062e30c84a9c00a22885efaace74f50a6ba37cb33ec8bca0e2","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","262be64a1910cce3731ee114e71c66756dd1274012fc6132158569449f32e44c","0-04d93442e826e574ad7f878ae02b871e6ebed9fd4b1ab0219586168b80d85c9c","","","","","","","","","","","","","","","1-d9c609f1da2f5e67360b6b4762f7994d2bcf1e9adb0aa180624a63902a481772","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","262be64a1910cce3731ee114e71c66756dd1274012fc6132158569449f32e44c","0-de1bd3d6acf1408622e28312fa44d3ab9b3465602cfc16308689da2845c0a48a","","","","","","","","","","","","","","","3-72bfb2690b419909e74d9eafa4547f2fee9f4ba80eec87c60dd78f9edf45d829","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","262be64a1910cce3731ee114e71c66756dd1274012fc6132158569449f32e44c","0-80fdaf1ce9d6942a3ee146f5565ee398a9b6dea174364158c58c80b7aee11115","","","","","","","","","","","","","","","4-490625654ff9a065aba26e86d7cb8982c49b0ff47e5b3bb25f71812ba5736883","root.record.ItemExhibitList.P5Item"
