Name_val,Location_val,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"L-3 Comm Salt Lake City","UT/CA","6.00","24.00","6.00","1","9","19","28","9","0","0","0","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-78590cdb9047cfa38e333bf5f6a66ef81bf9f5da2f919b2ced4a65021299a03f","6-e59e765f9684acee5d7f3c3b5eb6ff426c1613c49d2cbf7e60d8391efff3acfa","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Raytheon Missile Systems","Tucson, AZ","75.00","200.00","150.00","0","0","0","0","0","5","20","25","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","32e25787acaf34a2798bfe36e0055afab6906b8c6c13bdaf1bd4228a84174195","0-722f57240483bd2e27b2c0f6e712b5f01638666318c52d378fc485089b114e13","1-d0a11855db5db2379740f843f45d1177ce695e29bd4cf75eb5fe456c7881879a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Raytheon Missile Systems","Tucson, AZ","75.00","200.00","150.00","0","0","0","0","0","5","20","25","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","19f5e55ad1bba5d99c1918715eec03055f7192c6d07351f56f32cfd766930384","0-f762ba25c4aec03683b4cc4f3e8b20858076522a3925e29fb11958fb7bd65e5e","1-c1fe003a55cf19f6c2b80dd49ff2df9573e6a85eb95326f60e0aa0c89329c63f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"General Atomics Poway","CA","24.00","60.00","48.00","9","0","0","0","12","8","23","31","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.xml","4f5e25a96a9631e83d39707e6291ba7487d88395b62465e7328a257a5c7da0a8","0-935fd99e7266ce54f27476aa6660db8a546313e9d7d7922df8a2a1047d986af5","0-d819470553a4edf6e3c39df40bd0575a0345a54ca538d56eeec4500173113c9c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"General Atomics Poway","CA","1.50","18.00","4.00","9","1","19","20","9","0","0","0","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.xml","4f5e25a96a9631e83d39707e6291ba7487d88395b62465e7328a257a5c7da0a8","0-f3545e92590ed89da508a2a103b2c6aa8d7faf8dce607ae1c465ef9854ff53bf","2-1eb69cb5fe0ae8a519a7817744576d4e3650f224f77f6fc648e3925e0a7d61ec","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"General Atomics Poway","CA","1.50","24.00","1.50","5","1","19","20","5","0","0","0","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.xml","4f5e25a96a9631e83d39707e6291ba7487d88395b62465e7328a257a5c7da0a8","0-3be4ba6f13e07d7fb0ed6fbf60979899e698bc537fc367531d7f00771adaecd1","3-bb9a8ea241750d0ad8a7218bb2bea6a4fa35f92c4d1586191f2095a46453cdcb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"General Atomics Poway","CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.xml","4f5e25a96a9631e83d39707e6291ba7487d88395b62465e7328a257a5c7da0a8","0-4cfe67c56520ea47521356aa07d70cf823e2128f30f2a14389d8f01999b2d606","4-f7b34d9462ba8a9706118fe9e4280a97df8f1aedf62529e6eebc9d4bef11fc87","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"General Atomics Poway","CA","4.00","72.00","60.00","9","7","15","22","3","0","0","0","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.xml","4f5e25a96a9631e83d39707e6291ba7487d88395b62465e7328a257a5c7da0a8","0-6148147fb04a6480c9a5d273a9a22407ee15a81eb2aafd8982425b4410e82d54","5-3ea1191cfb765dfd12bed857b687c652c7fbe8ded1cc27070011b6b3c861f91e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"L-3 Comm Salt Lake City","UT/CA","6.00","24.00","6.00","1","9","19","28","9","0","0","0","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2015.xml","4f5e25a96a9631e83d39707e6291ba7487d88395b62465e7328a257a5c7da0a8","0-21e74512618c648f21133841ba4b7f26b1d7c416c4ef818e951805e7ea103e91","6-683667f6e7512beb8cf30222b09da1df845c795762b11f0e297731519d998ac7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"General Atomics Poway","CA","24.00","60.00","48.00","9","0","0","0","12","8","23","31","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","0-b4776d52ce291495f205d4d05bf40258523971c69df918b3e9148c56b9a45edc","0-cdc169e64fc53eb7ca09591be749e763b03fb916e72e03c3e87b7c51eda3ba84","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"General Atomics Poway","CA","1.50","18.00","4.00","9","1","19","20","9","0","0","0","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","0-d116b00ce4a5357631ab14809163fe18decd8824056f315ac4692a57861f4124","2-6195788350b7d228115871d31a4eed90b96943c00ef5c84af9291e55df872f6c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"General Atomics Poway","CA","1.50","24.00","1.50","5","1","19","20","5","0","0","0","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","0-a3094c02562152be0e86f9940a7f54e08950d365cd94bf6ce001de8286a990ae","3-9e9441954ee693bb10d70729e19bfb7a7461392178dcc76941f8a29489f96b70","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"General Atomics Poway","CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","0-46cdb5ee377b8b138ea43dbf991e787b91954a303ab2fc32f313d5ea46652045","4-cffc18d2fa7839f8f832bb9a752eb0aa0de641302e9b66423833c2c374e4da20","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"General Atomics Poway","CA","4.00","72.00","60.00","9","7","15","22","3","0","0","0","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","0-9ecd5bdb22ca6540a0d8462cfeb8c0d15a4cd25920f0cefba713669ef39ac5f3","5-13f3715b55935a6818fba6ea141b8d38b03bc27312208d584585acee38cd14ec","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"L-3 Comm Salt Lake City","UT/CA","6.00","24.00","6.00","1","9","19","28","9","0","0","0","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","0-7d304dd26c042e0830d6dd23aacf0125bde4b11b93648aeba257530b0364f892","6-4c26bfd8f00ec7b39fae9b0a914d7415c3a1627ba09dcd1b4f5e2f620d1e7642","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"General Dynamics C4 Systems","Scottsdale, AZ","12","833","600","0","10","6","16","0","10","6","16","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","6f461aa1cfb0c25e95289e812d6207e88a933c52a5097fedaea33216851f407c","0-dc2f5bfd310b85ff0044a4b9aa8ec3038230d283ac88a8af5a7c83bff5e86a40","1-d9925f2e6915ceb95d8c9afa698030804450336a06b86260b73ea1ba8db84598","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBD","TBD","12","833","600","0","10","6","16","0","10","6","16","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","6f461aa1cfb0c25e95289e812d6207e88a933c52a5097fedaea33216851f407c","1-8b2cedb95aa98eb1ff981c5a20abd9626344fdd8561cb5d015cc41da2c43d30e","1-d9925f2e6915ceb95d8c9afa698030804450336a06b86260b73ea1ba8db84598","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Air Methods Corp","Denver, Colorado","10","15","12","0","0","10","10","0","0","4","4","2016-BASE_PROCUREMENT-2016-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","ef3b69f10ebff91f8bf751d300d4cf4d4e13e478b1d1e22d699d9665d71425b1","0-9a27d1c9f8776aa6d03185863dde0fca953add26cff3d143ca15247b3b7b3af5","0-d190cc6bb725166047211fd1f7d9c3f1fd3aad59cd00465740d222a1cd7117e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBD","TBD","1","240","60","0","0","0","0","0","0","0","0","2016-BASE_PROCUREMENT-2016-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","9cc6fde9617f3ff9b3519048047375840475633220023ba0edfe1959d43eb8ca","0-ab45505cfec0feafbe55c8966e2bd854ff79f98db458327cf9977c660f13987d","1-86fc654526af7a7880568c3f05783572a0f7c65a30eb6cd2dfb1fabc94d8754d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Veterans Corp","Fairfax","1","875","775","1","4","4","8","1","4","3","7","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","e7a9e9c04ff350db26a96666e5eb4e4c706f38ef970e5e2e9f59331ad1709b5e","0-5392f7c99503c902cdad16c47a731778b469eb243e6917e16266f01fb8ea5652","0-836e1880cb88b3bfb00e424b0cfecfbc0ced0a953640cc1ffa62685846bd45fb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Veterans Corp","Fairfax","1","875","775","1","4","4","8","1","4","3","7","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","e7a9e9c04ff350db26a96666e5eb4e4c706f38ef970e5e2e9f59331ad1709b5e","0-1b9dc52c193cb4ad6d4f309d75092b23f56d137609efca8a48fd87f37d543f17","1-aae922be6824f4346ebfbf5872204750f52438b8e378eb72f6b2878ff5dccbd5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Veterans Corp","Fairfax","1","875","775","1","4","4","8","1","4","3","7","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","e7a9e9c04ff350db26a96666e5eb4e4c706f38ef970e5e2e9f59331ad1709b5e","0-74dbb2fa5daf84f5d655537cf31de4348578efb155378c6360a4b85eb05a282d","2-5495ee53a11c0bc580bd9d5e16200283e2f35a39b8e585ba9d8e41d2fb3ff4a9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Veterans Corp","Fairfax","1","875","775","1","4","4","8","1","4","3","7","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","e7a9e9c04ff350db26a96666e5eb4e4c706f38ef970e5e2e9f59331ad1709b5e","0-baf517689f22724aa82fd9dd724f286b02040e6646bfb2ea51d6f50ab4147ee0","3-8b949abb870e1299bfbdcbca49d12d9e6f682829f69a1e726a92c3d4baed9e63","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Cole Engineering Services","Orlando","1","5","3","0","3","4","7","0","3","4","7","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","99fdf12344ddbe14e1ebbcb6290f9a4143355b155574f258b5b758209b883288","0-ce50a610a2cd18072ff332676e666b43aa9354ee4e1a721b638afe965ba867d6","0-51ac51b2951f390838aa0d949154109745f0a73da4fd044519b1b58d7d575f90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBD","TBD","1","5","3","0","6","3","9","0","6","3","9","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","99fdf12344ddbe14e1ebbcb6290f9a4143355b155574f258b5b758209b883288","1-8b65f7435433ffffb3ab4bb1d0964b4eca53dc831091c52423c644c634a25c5f","0-51ac51b2951f390838aa0d949154109745f0a73da4fd044519b1b58d7d575f90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Northrop Grunman","Midlothian, VA","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","3c36487d9ab18ab3a6ddc36143223d8e98e24c2d39b68294e3a713fafe06020a","0-5f92da75ee9c03da88bca06999e45e85c89e4a4c58ff4a3ddedd67e73c5e94e1","0-1c772f770c392c2b89514915068b0294f8d39c3ca8a5e525190722d34da5479c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBS","TBS","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","4749a19225f22314c1a3af82dab22835b79b363ea2e08400776d9d7baf87145b","0-006149f4eafc6e867a466fdf88fbe1eafdea527ea36c40a20882a45500688cf4","0-4b748446be0118aa4202a175e60a950b787b04bf12f12ce6c4617b04fc17fe6c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"GCSS Army Supply System","Fort Leonard Wood","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","d60c3411c28e539d9b30b66c197502a6fcedd2c479c1a50bc084c55e7269efdf","0-b48f588a059e7cf3a5d0223d75bc773dbe0f841d522a376c909e40b3fb726b41","0-e395606fcb72b2ec9bd70ea25eccdfbe79558d57ecebf0cefc884ecbb5caedd2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"IMMIX Technology Inc","McLean VA","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","d60c3411c28e539d9b30b66c197502a6fcedd2c479c1a50bc084c55e7269efdf","0-93c1f391a4452ddb83a7e319ee151c3ce89b48e4867e90c430d0ed97eab14d8d","1-0b6bd7b96c47e76b6865fdc14f4ebeac4fa322a8afd8a9d7b827906d21661d6f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"EDC","McLean","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","5e6e415a71ace7ae6c50fa58050972b44713daa0fea2f6b3f30f352d143cb7b5","0-3a7043fc04ff0bfc14f34f9dd1e956a701578a30a49c5b12b4a1e7046bceff92","0-60b48853ebbacccecac8db99af22ec2f25894480b6784e53d75dc0e18e93f014","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Northrop Grunman","Midlothian, VA","","","","0","0","0","0","0","0","0","0","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","79442e00cbe7bfd4a4ea29a3f4d53f5b896df57a421ca9e4115007f2a5a4e861","0-cb49676f4fcba46302394159d361bcbf9d2486dc555933b77947f3b56d9dce9c","0-61c592affe3ddf09330011866070993dc374362d4c3a9b8dbd97dedfee70e97f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBS (UDAIRI)","Orlando, FL 32825","1","1","1","0","5","6","11","0","0","0","0","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_3-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","613d3db5b690e83faeabb8edb3de191297ce81a72abc22ac5d15627835aa22a6","0-3693e8a60ff388383e67717bf1038f8644ce8449f9dc173e9091b0e92f818d43","0-447b894a1adf6ea1b8043c815c299a09789ae375f5af7ee8b586e8a7ba33d05e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Cole Engineering Services","Orlando","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_3-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","613d3db5b690e83faeabb8edb3de191297ce81a72abc22ac5d15627835aa22a6","0-56e8599b0246ccab3562df6a45d40e28789f38f9b1627a407e55eda23bb89c5b","0-20cb28194f2f526461dac26736a09499101acefe30f2695519cf1fc481059e3a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"DLA Troop Spt - PA","PA","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","f8c2a23215b08b2f033c8af6458d8604fca1d0205ddbe527cf8a71eda9fd179a","0-1d3b8adb3529a1a494f143fb51cf887f0dff52691990741a395f1ba8ad20dce4","2-5169096fe0fd4916e1f397084b993f14a4163052797509a203d65b361a4605fe","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"CACI (TROJAN)","APG","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","97ae88ad5c2d10747b9c391cd8a0eb186ef33e8a38621deaa502fb7ad5815e80","0-f1bcdf5011c8cc958c4bb0e5a961a78ec020d71cdc16880c19d1d522a0569968","0-7f8adc14b9e794d3416bad750d3fcc40c67cff93cf4d4477174e465e40593173","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"LEIDOS (JMICS)","TBD","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","97ae88ad5c2d10747b9c391cd8a0eb186ef33e8a38621deaa502fb7ad5815e80","1-c16de62750042b0abe9205fe7bca68378314b3be2fab8c7ab4975e9325c3b2b8","0-7f8adc14b9e794d3416bad750d3fcc40c67cff93cf4d4477174e465e40593173","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBD (TROJAN)","APG","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","97ae88ad5c2d10747b9c391cd8a0eb186ef33e8a38621deaa502fb7ad5815e80","2-91328fc4e5d44ea9859e59781d86dcb6a60596de592e57c1293e5eb960bd466c","0-7f8adc14b9e794d3416bad750d3fcc40c67cff93cf4d4477174e465e40593173","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Northrop Grunman","Midlothian, VA","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","864c45b21c53c303e7fd034cef75f0bb3fa0b024147cba3a39070cf23635a784","0-f30fe4f0d68c43980cadd27a382878d842ff3ae40b7bd0ec14b6bb6c38ae01dc","0-74006fd5985b35b7e04bf24089e6b77fd580397e03e49b4760202d822acab5d0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"GCSS Army Supply System","Fort Leonard Wood","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","24b01c4f1d733a28f6520f0d683f1b3d434d967fa0fb7eb8d4b01ae2056e8c8b","0-122b59ea863be0c3120440a53fdde91f5d8190a2bf8045d718fcb02207a9d3b9","0-a8662e4ad0ff09407c27b5acb06b16160ca57dc5c3ed96620e55fd80f49e3009","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"TBS","TBS","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","24b01c4f1d733a28f6520f0d683f1b3d434d967fa0fb7eb8d4b01ae2056e8c8b","0-60b3c664e00416cd50776f6832a03d86de176702b5d7e0c71d0fac8acf8805e3","1-0a1dba8cf266adcddbbf8038788349bd9a084ab8960db448c7b5cec2404f50bd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
"Veterans Corp","Fairfax","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","62904114cf6b6cbcc22579289911cb1cef9852777a0f9a46b5c4a332c7c744b1","0-bea8312919d7bbc9f568d62084c56a4f220990ac3e8a07283a687cde447c3fe6","0-6ae4e77fc830d0f5c36804a1a7facbfccddc86eaeb089def362fa2ad0dbbbc7e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement"
