ServiceAgencyName_val,ProcQuantity_val,AcceptedBeforeOct1_val,@SOURCE_FILENAME,@RECORDID,@ROWID,Name_val,@PARENTROWID,@PARENT
"Army","21","0","2014-BASE_PROCUREMENT-2014-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2014.xml","97d306f3e37f2906a5001bc7c82dbaa23baf8de90825e377097cc280fffa115b","0-ecfeae1be33d6011e3a48c46254f1d76b027b429db9519abbf8f54e70df2cc70","","0-a708b0a8d36121873cdd3d8f27289f8ee6cdfc82693039cecb05df31a8378dff","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","6","0","2014-BASE_PROCUREMENT-2014-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2014.xml","97d306f3e37f2906a5001bc7c82dbaa23baf8de90825e377097cc280fffa115b","0-dfa8cbd011e17a74cfd26fb3d26511dcfbb33944b89e99d8fc4e6b3d97e25fcb","","0-6de6db64b47e8a10ba60c4173e122c83d1dcd8fd22d9519f1d6f0e66c92a161e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Navy","3","0","2014-BASE_PROCUREMENT-2014-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2014.xml","97d306f3e37f2906a5001bc7c82dbaa23baf8de90825e377097cc280fffa115b","0-b3656f8b0ea8691eff134946846db0a70bc96c88f3445ba8e773b5e471f64bb8","","0-c9cce255ede93dcfc856d6cf6a7d0330b15055b032c65403b787a40f2fd9d6dd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Navy","8","0","2014-BASE_PROCUREMENT-2014-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2014.xml","97d306f3e37f2906a5001bc7c82dbaa23baf8de90825e377097cc280fffa115b","0-deddfa92ce9899d2054b3de4276aac335950a7e1933dfae0255c6785529afb45","","0-ad3602834aa951446fa00b7c398078448c2690256b1941ebbd380d6c7cbb5865","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","1","0","2014-BASE_PROCUREMENT-2014-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2014.xml","97d306f3e37f2906a5001bc7c82dbaa23baf8de90825e377097cc280fffa115b","0-f50576955b312b50b35ffc7feca356613506e1bace31de19f14a642ca8117ba4","","0-4da1e035944c6c7ca55a737b758ab507677b685b58c1b1f42f1fc8c5d47e3b48","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","15","0","2014-BASE_PROCUREMENT-2014-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2014.xml","97d306f3e37f2906a5001bc7c82dbaa23baf8de90825e377097cc280fffa115b","0-dcde1e1ef60e926f3e21f4f48555c39c7ce8ad5eb578ee77daffbbfe882d479d","","0-fa28bdd449a21114cc37584237c488ea3346bc6da74683c9f1c68d8f160eb245","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Marine Corps","1","0","2014-BASE_PROCUREMENT-2014-DEFENSE_CBDP-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Chemical_and_Biological_Defense_Program_PB_2014.xml","97d306f3e37f2906a5001bc7c82dbaa23baf8de90825e377097cc280fffa115b","0-98c8de62a07a3bb057022cce20e27b9f5cfa0526ef70e1def80512ed49d4badd","","0-39d48a3ee4f3ff2997c5fc5b389208c91ef4e2b9681efff4f75dbf6e8f3824b6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","28","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-f5710c14427b5838288cccd1128fa4da5da4d173d290fca0c9cbb9bf168b352b","","0-45f47d1d7f57cd78f527b1aa97ea96000fb57a816018c3e7e5eeb87d7c1a50d1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","64","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-71d674fba25bed32d54de171051b5c5e7ba904f8985c38c73b8d5326c5ef9add","Army National Guard","0-94a6ddb3059ba1e34b18f5569a40c7dbdc17fe142d480b0135fd0e15ec3c72a8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","64","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-120dc91f2d5294feaeedeb95c55df8671a52a414823eeab38127d5de86430e1d","Army National Guard","0-d0be629886161fcfb4fb867136ca24f5ed3828c46654140293566a1a50ac5438","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","64","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-aeffec7da28111bae5dcc52a0dbb59ca2c16b56fe05afdc7e2abe7ce3917d566","Army National Guard","0-563e34e57dd0fa0200e312511230810be1e780911c0a6614207d7f90d9df32ad","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","64","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-fc9a2ca428861301e688a579357ee2597f6540c7e26bbf9a02c30eb6265f33ef","Army National Guard","0-b4d931ff7a3ade3e52a6c25d42ebc7fac4bc17fc801af159d8fb0ac25951e507","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","26","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-c180d64c5c344f7d626e9e773a9d2e68537234a77bd058ff0a1efa69d71bea27","","0-e91ccbb54195cbd8abe97c7a67aacb7b62abfb18556c04301123d004877099f5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","26","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-b862e147792658fb4283b28cbbd1ad7a047d0d3397dce39eea16f57f0d395438","","0-2b3ae3c17221be04de58217669a0d0b25a64091bff30ac0867ce61a95781bd85","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","11000","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-9e55682bd3766cea51acb0c9fa4c45e1e2112a76f8c3fa2a023fbf5198f7fc65","","0-b665eb0163a8ddb160b70b8a0d352245f69ff6c3218207a38d2aed3a6aafaaf6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","11000","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-7d98956c8c584400b5d177dfff15ad3b561d5cf45ae261c4d50aa1fd8f59df38","","0-784c2fc49d64952ad2c7d73220fde77afaaf530e1bad5be9aa0f6ce56568da9c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","11000","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-face7daa46237220f457ca97b2af50d518e97c8b940860af4db9acfabc1b2d15","","0-721b0fd726b70b2c240005538bc87782e217a50474697cb005ebdbacd32ea25d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Marine Corps","273","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-79aca13a102a5271ed9d0bc3f89dff4e43da3ff8b3ca1faa34115ba99c1bab5f","","0-4e6c0027e9a8355e7f4b34147ef88f47bc970118ce662bb592be1e74a3ac8047","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","113","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-25451fbf87cdda67cc575ca2deeee8cfcf356c736bcc47942cfde423aeec4cea","Army National Guard","0-ec8361896966170726a6c15b67fd8df1870bde384a1e6f506a042993957ea02a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","134","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-9b27c795dca00b955ff64437d0aed7b86965ebd2f4b0520bf10be865b100302d","Army National Guard","0-4d0af8c6e037b5b83a03e435a25eb82f9cf712a032205965fb6144577078248c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","49","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-c294087c6946dd36367115d79c3f86e2ad0598aae4531bc7c076b4b0486f7feb","Army National Guard","0-7b59647535a5ed718f49c6cf38f7dafc5ee242a115e9731dfde78f46cedbf53a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","64","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","e626a1c6b2a539d8e942e76913c0e3e4f7ec917018a23dd0dc39ae1a13713369","0-c45596d3a4a4dce44c8c0b321cebea589063a88298d000a174a268da03557bd7","","0-f3bfbfcf481f47b4f638f5e4d846ee874ef85aa0b0120be6c143114b6b3f9c25","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","560","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","0-b65b9c1d3212fd689f77570e45cc82fcb9ea11e237b4a1d7603efd91763cd00c","","0-e1819463f19a1d8d47a584a440f38b2641de43cf781ed3efe88aac69f3c62da2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Air Force","80","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","1-b7a48da91d8508694eaa9f4af4d8eef1c8ea01d41e8602f5fbe9e81f53fb22b7","","0-e1819463f19a1d8d47a584a440f38b2641de43cf781ed3efe88aac69f3c62da2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Marine Corps","110","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","2-33ea14b1a4cd953bdbcd6bd218579d929d26ac35863368ff12932175f24a60f6","","0-e1819463f19a1d8d47a584a440f38b2641de43cf781ed3efe88aac69f3c62da2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","456","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","0-64ed158078fac41055a23f93382edf032e5c4176030248bb9886da598b46af11","","0-e6561cce97e807ea0c2b2085b1d014f4a267967254e358d35354bfe82ef6c1f4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Air Force","55","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","1-4000e8a24b2bf7fa4c1ff54e6d86cf1790b95b5fbce6caf27f95921e6bacb59b","","0-e6561cce97e807ea0c2b2085b1d014f4a267967254e358d35354bfe82ef6c1f4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Marine Corps","189","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","2-379be459d29780964eaf80230064268a367512b2476747dc3cdd9550de759083","","0-e6561cce97e807ea0c2b2085b1d014f4a267967254e358d35354bfe82ef6c1f4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Navy","264","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","3-d543abfd378c983607feb4a376937ca463d7299a81292d9f50e6c50355c09f2b","","0-e6561cce97e807ea0c2b2085b1d014f4a267967254e358d35354bfe82ef6c1f4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Air Force","49575","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","0-4bbbf1cebbdde8160632f2e9a9f6c943cc0cd56672194bb697108c48dabc8d9c","","0-8edb9ce80ab982e225bb8fce44eac4f694a2f06aaca5988f94940d85141bb1e2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Marine Corps","43619","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","1-67fc61448aab6085dae1dfacdf342cabfb102ea6384fbf2d12998e9b8e6752ba","","0-8edb9ce80ab982e225bb8fce44eac4f694a2f06aaca5988f94940d85141bb1e2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Navy","42765","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","2-4a872f966a8d2d995b59e6c41872c07a9adfb5afe66b6ac0b8073046e003fec2","","0-8edb9ce80ab982e225bb8fce44eac4f694a2f06aaca5988f94940d85141bb1e2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","71633","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","0-79fc0210caa01726f9e465e24f90294c4f87cd62fc1263a72986aacc577b140e","","0-fc91af99ea1ccf512bb6c0990c9e8bc271f7ddc50c2327fe3e76761e28035834","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Air Force","9258","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","1-a2f936d14fc97126586bd1e65db4c036f4e3bee1dcedcb2895dfddfe63c77419","","0-fc91af99ea1ccf512bb6c0990c9e8bc271f7ddc50c2327fe3e76761e28035834","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Marine Corps","56928","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","2-3c7a48159f0e86e59f96efff711ce73b7159ba60ba058423ebd2f72d79e46434","","0-fc91af99ea1ccf512bb6c0990c9e8bc271f7ddc50c2327fe3e76761e28035834","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Navy","98814","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","3-16a61606744278b15c5d4769403facd2315365f573274835ce7579607a0edc4e","","0-fc91af99ea1ccf512bb6c0990c9e8bc271f7ddc50c2327fe3e76761e28035834","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
"Army","121268","0","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","611755d5c3f49e5c6ab67b2da7b989469fc192e5030d8ebedf9975e0153b07de","0-8d3ad96817e8f330851b38fe3ff4ca84fcf276236a96ac6358e6d0f6c279297a","","0-235d88d79a32adb0ebf6438fed2a9783ccb9e3c5b74ca4ceca0d9dc4b26d3f27","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule"
