Name_val,Location_val,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"United Launch Alliance (ULA)","CO","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_MISSILE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","ce33d887958287eb22f25db5c4372a5be3d549dd643325817beec223ffddc64c","0-7e6dc059c5ff16bf240b6c48c99f4a65b907c6de7a6b37da82dce656169625a2","0-6388f3be85b3905f0f6dd6851ea8488c32a32544ed25da4c675a3b04d0633245","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance/ Space X","CO/CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_MISSILE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","1eb519244af6b52f585c68b446dd7d32bfe9132b3a808e75d418f71c32a68e95","0-c99c698d7209e41dea8aa5623a0014c1df197f47a9d824624b74811915984bf9","0-c3dbf3496370cd9f05db75d7571860adec3fb6e9085b8ad905c25f6deeaa1343","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance","CO","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_MISSILE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","1eb519244af6b52f585c68b446dd7d32bfe9132b3a808e75d418f71c32a68e95","1-4e2fe30e1b4fcfe031da6e5748dc0e4d662014546d3fc3ad7cf962e6a3929312","0-c3dbf3496370cd9f05db75d7571860adec3fb6e9085b8ad905c25f6deeaa1343","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/Various","CO/Various","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_MISSILE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","1eb519244af6b52f585c68b446dd7d32bfe9132b3a808e75d418f71c32a68e95","2-7584dfb4cd5c245838918e581973c253fec4ef6813a2ca3390633ffee8b41db2","0-c3dbf3496370cd9f05db75d7571860adec3fb6e9085b8ad905c25f6deeaa1343","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/CO/ Space X/CA","CO/Various","3.00","10.00","10.00","0","0","0","0","0","4","24","28","2017-BASE_PROCUREMENT-2017-AIRFORCE_MISSILE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","1eb519244af6b52f585c68b446dd7d32bfe9132b3a808e75d418f71c32a68e95","3-ba664dd3814da5f976b9fc0b6777998fe8ab4c3a556a92a614d8d24a82573dc8","0-c3dbf3496370cd9f05db75d7571860adec3fb6e9085b8ad905c25f6deeaa1343","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)","CO","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_MISSILE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.xml","c3a033a02dd266f763c2138e8649e17878d13f50115d4fe57dd90be56509c75e","0-9f15072d1977fb755bb6671b775e281f18cea8a5e38d8e243f042ab645f930ef","0-c4a88dcfbe7b9ee4aa1bebcc76794fc95198139212742b6a31fcc7c81afe74e5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance/ Space X","CO/CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_MISSILE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.xml","0aaff7f9fbc97457e9ac7628aca63d803f4f49d5d154173563fad4699056f5e8","0-c2d36958bba908c8a0758be0d3d194c01762426e7dbe45d1fd84037421f96262","0-37e9350a995b4f39c202883bdf0ae2c4dc1eb22ffd3d09b749a4b64b2f0e8f62","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance","CO","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_MISSILE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.xml","0aaff7f9fbc97457e9ac7628aca63d803f4f49d5d154173563fad4699056f5e8","1-70d39957a4b0e586ba2a6c3cd2e4a475a1154beddf035567a88db6008e51126d","0-37e9350a995b4f39c202883bdf0ae2c4dc1eb22ffd3d09b749a4b64b2f0e8f62","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/Various","CO/Various","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_MISSILE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.xml","0aaff7f9fbc97457e9ac7628aca63d803f4f49d5d154173563fad4699056f5e8","2-60dd9d4eed61a7151704217b5274b5c9699ba856354579924cbf2afedb0680e9","0-37e9350a995b4f39c202883bdf0ae2c4dc1eb22ffd3d09b749a4b64b2f0e8f62","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/CO/ Space X/CA","CO/Various","3.00","10.00","10.00","0","0","0","0","0","4","24","28","2017-BASE_PROCUREMENT-2017-AIRFORCE_MISSILE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.xml","0aaff7f9fbc97457e9ac7628aca63d803f4f49d5d154173563fad4699056f5e8","3-0fbfcbd480723e64fd8a5b5cbdb053b2093946afc3c3edaa33c5c54e1c52bbc5","0-37e9350a995b4f39c202883bdf0ae2c4dc1eb22ffd3d09b749a4b64b2f0e8f62","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/Space X","CO/CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","eba9fe6c064fe1d265f9658104dc72ec79802ee6864d5cf1b5db6e8c06a27c92","0-44d7b9438c858dfeb369c58a478db305197dbd7083da1e8e2d58829cf63883c4","0-6e88f5cc18e95aa240a57c1e6e8fefb3750550fe96ce4822053b772a2f2a3261","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/Various","CO/TBD","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","eba9fe6c064fe1d265f9658104dc72ec79802ee6864d5cf1b5db6e8c06a27c92","1-44803a42d32ea67419b36bdf64f5dd4f52c96c9235fd6c6b1aeff033c18c1f16","0-6e88f5cc18e95aa240a57c1e6e8fefb3750550fe96ce4822053b772a2f2a3261","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"TBD","CO/TBD","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","eba9fe6c064fe1d265f9658104dc72ec79802ee6864d5cf1b5db6e8c06a27c92","2-dd0cee7723f88ed35cd376ede6c87dd1224c3c217b63bf58dd202d8ca03d6614","0-6e88f5cc18e95aa240a57c1e6e8fefb3750550fe96ce4822053b772a2f2a3261","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/Space X","CO/CA","3.00","10.00","10.00","0","0","0","0","0","3","24","27","2017-BASE_PROCUREMENT-2017-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","ec93ed095b5ca4b931dec7bb1f726d801cfd1dfdbf02f5e7c1bf686ce7e68176","0-2a3ba57f0a6e0e1e2feb6ba8d53a09a7ae5f51b47105890a3098667917c85b21","0-1d962b3e8f7998ab3472e6684dd250f518a6b2ca47bb7ff38b2d3d693e682fad","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"TBD","TBD","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","ec93ed095b5ca4b931dec7bb1f726d801cfd1dfdbf02f5e7c1bf686ce7e68176","1-da365fa0a67d77dad895ebce34ef1526824d784f60ce59820dbe92953b852396","0-1d962b3e8f7998ab3472e6684dd250f518a6b2ca47bb7ff38b2d3d693e682fad","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/Space X","CO/CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_SPACE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.xml","93da043eef78975dad30e261ee4c5f8ab6799eb4953cc377d1c9f77ce349529c","0-e57b45c5750ead177ede0c5c0980312c8d210c04d03838da0f70327660f14065","0-77106cc29092e89a6447c5d81510bfb08e0a8dbda81a5f4828a94d8c7485f60f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/Various","CO/TBD","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_SPACE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.xml","93da043eef78975dad30e261ee4c5f8ab6799eb4953cc377d1c9f77ce349529c","1-d6f8436fb426c5061b59ea5d7e59f000887d1df6b59b136fd730da8f31b13bd7","0-77106cc29092e89a6447c5d81510bfb08e0a8dbda81a5f4828a94d8c7485f60f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"TBD","CO/TBD","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_SPACE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.xml","93da043eef78975dad30e261ee4c5f8ab6799eb4953cc377d1c9f77ce349529c","2-5cc62abb7be2a397d477be31e5d6418b1f18920f066acf1a8080e5d2c0c3fd64","0-77106cc29092e89a6447c5d81510bfb08e0a8dbda81a5f4828a94d8c7485f60f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/Space X","CO/CA","3.00","10.00","10.00","0","0","0","0","0","3","24","27","2017-BASE_PROCUREMENT-2017-AIRFORCE_SPACE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.xml","96cd91b6f0a12ac29a5457b42901859397ea8cd74200ed2ed8fc9c97846f481d","0-13c416862f9f7899a175012864da8c2b5fb8d15d594bf7f60f4769528d18c29b","0-9e45857dada40227159598bcddc2477e89207b1f0995ac6dddd5e3c7195db92d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"TBD","TBD","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-AIRFORCE_SPACE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2017.xml","96cd91b6f0a12ac29a5457b42901859397ea8cd74200ed2ed8fc9c97846f481d","1-502d9121d4b6a7f269d7603d44b44f860f8a8b39318bb22c7800ad2e595809ce","0-9e45857dada40227159598bcddc2477e89207b1f0995ac6dddd5e3c7195db92d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)","Co","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2018-BASE_PROCUREMENT-2018-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","a504d38fb691940edf6ae31773acb20020b93bb4b14f2e126f1dbfb1833d2c40","0-7f1def42019c0d1d11bba62fb17ae304245a09dd1b9728a216bb535bbdde8cb4","0-07d344bcb635db5a1a9c0931371a8ba5d23c27e53220a23e431ab414bc1cc05e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/Space X","CO/CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2018-BASE_PROCUREMENT-2018-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","325d3c3180a12017ffe453649a0a4a785aea7e048f4c973d82c0e34139fd5940","0-8849cec503ba1966ef2fd4859500ffe6527806d91fae55b91b6a910f47e360ee","0-ce401e0064026f50ec64f103c84ee7e7bfb967ddb53f5f3a6d7f3dcfe6edce54","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/SpaceX","CO/CA","3.00","10.00","8.00","0","0","0","0","6","3","24","27","2018-BASE_PROCUREMENT-2018-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","325d3c3180a12017ffe453649a0a4a785aea7e048f4c973d82c0e34139fd5940","1-be71032808fe8450bb7fe0413ddf2f74693f7077c6716fc420ebdbaa8f584ee2","0-ce401e0064026f50ec64f103c84ee7e7bfb967ddb53f5f3a6d7f3dcfe6edce54","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)","Co","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2018-BASE_PROCUREMENT-2018-AIRFORCE_SPACE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","c130b3a1f104b5de3401c5acdd5cb51029b1ae1eaf597bbfa82e5b55fd991423","0-178233c9c16e5d50fa446a5d7337a32efc375ed97af6f7b8f8b43ad14e8bdc09","0-b737d9e35d4ad20844e52b8e206845b972efff53a48fea95786964d04c4ae16f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/Space X","CO/CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2018-BASE_PROCUREMENT-2018-AIRFORCE_SPACE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ea40833ccabefde03e8b1c2e9d9f55f14d7d4e54a7c37cd2d2b1f7b53af14e9d","0-a60e0291bd84732dee6e12c8eaae28c6ebf4e6284f6296d608e0091b0404383d","0-32b9c0f7f69228e97c936b1df2b1f64a93976a8043ee9fc4fc05d6c8b8b2e783","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/SpaceX","CO/CA","3.00","10.00","8.00","0","0","0","0","6","3","24","27","2018-BASE_PROCUREMENT-2018-AIRFORCE_SPACE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","ea40833ccabefde03e8b1c2e9d9f55f14d7d4e54a7c37cd2d2b1f7b53af14e9d","1-9cbf770454f46bb85d909529964391026d79c4ba7b55112aaa478422b71e926d","0-32b9c0f7f69228e97c936b1df2b1f64a93976a8043ee9fc4fc05d6c8b8b2e783","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/CO","CO","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2019-BASE_PROCUREMENT-2019-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","db46b2261433bc4722a6ce262878edc82af01260e83ad0e4141f1696ee1ab4a1","0-92a141e7d2557b302aea1b34f88d50eb054f2b36a351dec7257c2c2519e66005","0-986b5009068e87e8a8c39b4fe660e6339919a1162619b5c1dcaa631bea7669c8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance(ULA)/SpaceX / Co/CA","Co/CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2019-BASE_PROCUREMENT-2019-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","db46b2261433bc4722a6ce262878edc82af01260e83ad0e4141f1696ee1ab4a1","0-69a6f932848d083de0257f4a2892a9a723b3390f4b443766a58ed76f5a2dfbe8","1-32e222912d1e0f409a1965750bdb5e718b79a69169ccabb3175d80f070c84a81","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance(ULA)/SpaceX","Co/CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2019-BASE_PROCUREMENT-2019-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","db46b2261433bc4722a6ce262878edc82af01260e83ad0e4141f1696ee1ab4a1","1-ae532d295ed3391d303d9b0e3786be59c358102edb6f415072064f3a300bcce4","1-32e222912d1e0f409a1965750bdb5e718b79a69169ccabb3175d80f070c84a81","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/SpaceX","CO/CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2019-BASE_PROCUREMENT-2019-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","437d2c67a4cc5d16854929d21729fd5d4c78483d0ac1527148024d46b499a23b","0-0f249750fa0ee77edc5a200bc22754104f7c3e0b60b3f0ebb91bb539460f322c","0-81540282ffd8d9fd7e008215a121221d04f5b3e5d5ec6f44f4467283a5b16e2c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"TBD","TBD","3.00","10.00","8.00","0","0","0","0","0","4","24","28","2019-BASE_PROCUREMENT-2019-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","437d2c67a4cc5d16854929d21729fd5d4c78483d0ac1527148024d46b499a23b","1-6431720b4bf752a1461e8e59dae841a115f37561f499bc78b5ecf46d7d2ddc76","0-81540282ffd8d9fd7e008215a121221d04f5b3e5d5ec6f44f4467283a5b16e2c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/CO","CO","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2019-BASE_PROCUREMENT-2019-AIRFORCE_SPACE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","337d686eec0c89a868c57fc4633a6590d3dee3fd609e2c1827e49a935f958691","0-8322f0f1dd85d3f5e88298dbbf142422e23526a68f16aa2dd4b5330ba522ebec","0-b45374839af192bfb5aeb1399d450ce8f153eec5ead85e263dc48bf36b887b1e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance(ULA)/SpaceX / Co/CA","Co/CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2019-BASE_PROCUREMENT-2019-AIRFORCE_SPACE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","337d686eec0c89a868c57fc4633a6590d3dee3fd609e2c1827e49a935f958691","0-17f1a5091911ab21039997e1f109570f088f0d4036bef55ace2af36c6f2afd0f","1-9375485ced300052c7afbafbca86a2cf01dd284366cf1802a075bdf572f5fa72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance(ULA)/SpaceX","Co/CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2019-BASE_PROCUREMENT-2019-AIRFORCE_SPACE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","337d686eec0c89a868c57fc4633a6590d3dee3fd609e2c1827e49a935f958691","1-ad4ccbf8d0b38cd3d8c42bb31a96d6f9447f8d1807fe4b883103a9b4007e2ed9","1-9375485ced300052c7afbafbca86a2cf01dd284366cf1802a075bdf572f5fa72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/SpaceX","CO/CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2019-BASE_PROCUREMENT-2019-AIRFORCE_SPACE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","5c7e320ef862152863a5c39cc1a485c2c4e8fa5279f08c8454a72905bff07d97","0-db1dd53b6c4827f9a4aeb8f866c6c9032f3e79d3a66bf3501477609475021522","0-79aed8b6d825b85fb890e762298f3e4f5ca39f2d388637a7d3ff386ecf6db7db","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"TBD","TBD","3.00","10.00","8.00","0","0","0","0","0","4","24","28","2019-BASE_PROCUREMENT-2019-AIRFORCE_SPACE-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","5c7e320ef862152863a5c39cc1a485c2c4e8fa5279f08c8454a72905bff07d97","1-d11462e3f10d3d381a97c254b3fde1f2b071bb80b64289e7b25781c3ef573f75","0-79aed8b6d825b85fb890e762298f3e4f5ca39f2d388637a7d3ff386ecf6db7db","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/CO","CO","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2020-BASE_PROCUREMENT-2020-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","3822a3fb2bbb0a070ee96b3e88efa10587113b9cf1b464ee906cd8c3b320b82e","0-9dd7c4ca0a8e2ef7f6a324559ef189a9c694f824220b1ea5df400089df1329ec","0-1d75680a7ecdb99c05197e1ad597be2bad2d1b8e8347f4c2609c3627aacff866","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"United Launch Alliance (ULA)/SpaceX","CO/CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2020-BASE_PROCUREMENT-2020-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","08c4d8d5e59a351bd4ee55fd7ea05b6cb60e8cbc8db146c1f3d795741592e31b","0-2c4b533dee748898ec684deb34cec7245043520507a15f6d26651b7e346bc0f9","0-af64625d3b0598ca423ba83c82f1e63fa8114427a7ec6fae58f430b656a2fe06","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"TBD","TBD","2.00","6.00","6.00","1","3","24","27","0","0","0","0","2020-BASE_PROCUREMENT-2020-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","08c4d8d5e59a351bd4ee55fd7ea05b6cb60e8cbc8db146c1f3d795741592e31b","1-e875eb214662e5b83446c7902823d5e0a977237a79377ca07143146b92d3346f","0-af64625d3b0598ca423ba83c82f1e63fa8114427a7ec6fae58f430b656a2fe06","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
"TBD","TBD","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2020-BASE_PROCUREMENT-2020-AIRFORCE_SPACE-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","08c4d8d5e59a351bd4ee55fd7ea05b6cb60e8cbc8db146c1f3d795741592e31b","0-b91e43e93f87822ea38291f9f965b3c7fdf37d7a3b1aaca1a9301db69c0552af","3-483d9e67530844eb0a74c8761b51ce99027ab0af28ef6aec4b82290f9ccf9d1a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Launch.Recurring.CostElementList.CostElement"
