val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"0809731F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","2-f56231cff1f619051c302239ffc55b0ae2b57ddd50810d2ffc8bfcebd7d26ad8","845-707501063ffbf01eb7b921e7f246150ec4de1421cb2aa2faba4b37827754beda","root"
"0207445F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","3-15cc7634a52361c2b5ff409ddf9fc9f1883993858e51c72d039469059407c031","845-707501063ffbf01eb7b921e7f246150ec4de1421cb2aa2faba4b37827754beda","root"
"0604281F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","4-167160d8f4a4d87654f537fd87600638d4c8388125436acc09b89b55d3cc7a3a","845-707501063ffbf01eb7b921e7f246150ec4de1421cb2aa2faba4b37827754beda","root"
"0207133F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","0-88613679e4145d975c7c4e74a933948d226c27e9b7b108071c091e94c37d508f","846-0412f869ad3e940a86cfb3ffbdc1451e545970b751762a7988fe1229d7a295be","root"
"0207445F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","1-64241c0d1b1ac4879229c624d122b7610581f48ecec2127123a407a4facef900","846-0412f869ad3e940a86cfb3ffbdc1451e545970b751762a7988fe1229d7a295be","root"
"0809731F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","2-296499e3d52663a9b3b196ec91d09020880037af9711a359f4975706efcbd8ab","846-0412f869ad3e940a86cfb3ffbdc1451e545970b751762a7988fe1229d7a295be","root"
"0207138F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e4c9e6ae72afb01de0f40987a03667cb84bdb9d1ffe0ec1213853fb2f1f72aa2","0-f237299cd626bf1b749529f90993225977b6db51cfbebfc51f4f1049348156e0","847-009cd47b2b55a24ef81322dfd4aa1bfd5ee1ae86287d26067902211fb876d2e9","root"
"0207219F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e4c9e6ae72afb01de0f40987a03667cb84bdb9d1ffe0ec1213853fb2f1f72aa2","1-af8ab5af8069c1f15923ffecc31f1f2ffbb69b7a00d63c94815c4c3e3ed41be0","847-009cd47b2b55a24ef81322dfd4aa1bfd5ee1ae86287d26067902211fb876d2e9","root"
"0207142F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","680c77c8e369afc93c60b0718d2520f7c74d13387f93fae984676f2a9b1800db","0-471351340436e7747133e738f4276d1ec39e1232f23ffe74a7bcbbc1305208d2","848-9e007cb82c5371d594f7224641f262545ff7367896b3958fb6068da5478ec2c0","root"
"0401119F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","f452d87f02d7fe1b942f86d03f843dd99422a0d9473f5c88d643e124205629ba","0-185aa142d83863c38328b5c6ea02e98a823f4bbfbfcfa97ff5a4f709b4fae574","849-630174da5e56f2f768a6242879d775bf08baded21583a68b83fec9cb914180af","root"
"0101127F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e9a56aa3e6bf0aa0279aeef01105eabf7d9e7b407852ced55c66fd3a0f85e0f8","0-df2b64502276b7ed53a67d1d4e265cea8331275764592d1d4bfe06870ee6c412","850-af0a86a399aadda0eb1bb890513665e289234dc084547328cf1ddfd03921f6f6","root"
"0101126F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","91de0084c24a611e541ba33983024aa36e2f415cef277f4f22ba3588f9b09d6a","0-581d3014c045d3e8ab5bd58799a7ad7f31b1af6d030613b238c74552f2f61450","851-c3bfd22b67a0b68f8eb19ad0e2375b80fec531b80f93125c76ca41ab095f07dc","root"
"0207446F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","91de0084c24a611e541ba33983024aa36e2f415cef277f4f22ba3588f9b09d6a","1-af3216d0444ea2f13cbc818133ef3cc9d8a53999ed248def84a9c67acc0ad380","851-c3bfd22b67a0b68f8eb19ad0e2375b80fec531b80f93125c76ca41ab095f07dc","root"
"0809731F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","91de0084c24a611e541ba33983024aa36e2f415cef277f4f22ba3588f9b09d6a","2-45ef397a5a5e1c412f9a8bb094e36f3e84e327fff18b523399f380af967b2088","851-c3bfd22b67a0b68f8eb19ad0e2375b80fec531b80f93125c76ca41ab095f07dc","root"
"0401119F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","f74b57d9f384718877b1179100191fcf94a30f5a4525343209bebd08aba18629","0-7760d542a6bbe2bf8bb2ade30dd589910e6c7271be187554c67cdeb5f8b5fec7","852-213463d7037351790debae29cc39f72424227e66137cb12c1032e3c2ea942223","root"
"0401119F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","29104156e060cc3a07cecaaddf8abdc61858a2c3f3cfbae6621a8cd74336ce3c","0-948c83f4dc9cfbca61063d02383d3ad16364656bfed123862513ff3aaf11a41d","853-bf2169eadce9f40a6063e3e9fb0cc98c2640b68b5a93d2115a57a21d58b9e049","root"
"0401314F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","764c4776d32dab84e357073fda5c6c242014bae7a9c1ef4bdaec6ecd5f4c141a","0-fa7d5a4b0668ed3fdbeffb3dad290133b90c5cd57877af8076d1f2b9b5ada391","854-959be11e10b590f07d2b0ea1aad1eca027f71c82c6b094d85b169136c1851bd7","root"
"0504324F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","764c4776d32dab84e357073fda5c6c242014bae7a9c1ef4bdaec6ecd5f4c141a","1-d53b1a24da108b594d01a993a7526f0fd194024ff031f49bd342f58eed22f09d","854-959be11e10b590f07d2b0ea1aad1eca027f71c82c6b094d85b169136c1851bd7","root"
"0401130F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-9b7c7cae4e8a4ff3b96d29ead97f1430d8dc3a4722c767c9cfb0da4f4d4b9802","855-f00c88b1b1f70d2d073113c88bb7c52b271519e67b5e1e588799ad61cf3a81d3","root"
"0401897F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","1-1cbba1d3c7e54f4852f9444a77f7f6fa3779ad104e231facfbee1e010e42cf24","855-f00c88b1b1f70d2d073113c88bb7c52b271519e67b5e1e588799ad61cf3a81d3","root"
"0401134F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","2-0ded56507e264cfb07647f3e0c329eeaf9a7e43d31b07695f0d2fa43fb8c02fb","855-f00c88b1b1f70d2d073113c88bb7c52b271519e67b5e1e588799ad61cf3a81d3","root"
"0401314F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","8bf82c65f42cc512a87fb4c037a36f5ec4a72880e9b269ee85978c913681e436","0-f682cd03cf6636e7dfbd9c1ed5641f3250f652f1d6ade830ccf45ae7a8fe2a49","856-41c30a63bcd3fcdc997206f09981e45c5a33f95b872f8b9bb83941e6994d66b6","root"
"0401845F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2150443ec16193285ee0fc22dfc09299d08db08f6cd46a36544d915378ed476f","0-a0c682cda31827dde24f7549c2f7c844b7d8d2bc4f05863a4fe02ff47689a04e","857-1798643dd4d617bca8fd8e0dbbf121f89c2dc3d5c18fdd023167666e79a4c65f","root"
"0401314F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2150443ec16193285ee0fc22dfc09299d08db08f6cd46a36544d915378ed476f","1-6f88c7d4ed5ad4c0d6781f9f4d4277299dce7894d792377fcf3381e59582864c","857-1798643dd4d617bca8fd8e0dbbf121f89c2dc3d5c18fdd023167666e79a4c65f","root"
"0504314F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2150443ec16193285ee0fc22dfc09299d08db08f6cd46a36544d915378ed476f","2-219057d0ca0fb34135b7d132d89375fcb689d4b06052586201b3495f2b7b7a18","857-1798643dd4d617bca8fd8e0dbbf121f89c2dc3d5c18fdd023167666e79a4c65f","root"
"0401314F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c412c353d4163a9c9cb18c6ae61a6a7d87d3e55cde9722a40f95ef65934071df","0-f620371b65f7e5a69f5a8e18c3dfb2bbe36d3705a2580d92ae27affeba918656","858-c96419bfe23fbe6321942457f73a00c8dd3c86bbb1e960c40de5ff2564d4108b","root"
"0401115F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","09be86ee89dce35a70cef76595b549f7503a2ecc39f5106e4a9c3af01e9dc7ad","0-627e6d64628e4d9988bc36ca2d58c78b06c9413aa40db741364581d82011a3fc","859-22bdb4e489a216debbfcc2f4a981b72d55242f7e6faab34c7acc671150ffda4e","root"
"0804748F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c322fc7036fd09a0b7eeded71aefc4841200b7b4f4be25956bd31e573346917d","0-82b47bcac384284d2ed6348ddf5e4343fed1452632e49858f411a5d08c89dfdf","860-3838398cb38b597912a63a6d578a60c097da828cfc7c31fcf90913388e944079","root"
"0604233F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","f4f7a34691540bd1f7a6eab48ab9e932094f8bef8864a067ed8a457a8f593449","0-8c4c0419112aceefdd270109784c00cfcac3f64a77baff6f919221f9c2272a59","861-34fa904e7bc86eeaeae113a310d4d1ca67a4ed37d46709111c47b01f7a9510a8","root"
"0804740F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","f4f7a34691540bd1f7a6eab48ab9e932094f8bef8864a067ed8a457a8f593449","1-318501c298d3496eeff7e9640c6ef6856b1bed9d7060dd52574992c1b66ba2bf","861-34fa904e7bc86eeaeae113a310d4d1ca67a4ed37d46709111c47b01f7a9510a8","root"
"0101113F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","0-29fe1442ab2e3518b7a573b67a78abbeb204ac535e3ca964cdc905ab83c96992","862-4673617ffeea0fbf7b056edc0efa6ba78babab6874599d3e79f6d15ce2dc990d","root"
"0101128F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","1-c2bd9df9b880d26a052a89b57ae6172b04d4d4dd6baedda56b480ff79c5d5d8a","862-4673617ffeea0fbf7b056edc0efa6ba78babab6874599d3e79f6d15ce2dc990d","root"
"0804741F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","9725a95371fef8fccb7b499cb67f38c887d25989a2e484fcb508d9d28de63262","0-948e398f0819161bb7cce681ffd6ace11d21f568d29598d78b38af9bfb95a426","864-13612b4285fe4645ac42c311be2890c021c9c8a737c265711e498b3344e2eeb7","root"
"0305202F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a42a3fdd1dd7ea22d485a46359f88be1b656f9a720ad019ae1e266127dd102c4","0-2477ac7fd41888a2d1685db3f6e20ce639219f40d0c364f9679242f66a56684a","865-95f3805e47d1804081fd15a6f66733d1cdbb3397d8891888b9ed52304436f309","root"
"0401219F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fc60b87b8a8615a5decc1fd7c97ec8c33f257e6f893738f828991d2674d4a35b","0-97f47e10cd0f2ac2c04e835055d42d9f507de6e1e4514445246e0b3c4125f8a6","866-207b501c65cb3de89f3d24c5fe030142d7679dbc368c0b830f3f21c0a77e5b8f","root"
"0401897F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fc60b87b8a8615a5decc1fd7c97ec8c33f257e6f893738f828991d2674d4a35b","1-6241f320feb17f9a0eca1e22402f4e66cc4551572e255067cc649161e778e964","866-207b501c65cb3de89f3d24c5fe030142d7679dbc368c0b830f3f21c0a77e5b8f","root"
"0305230F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","632892d5aab7328630f69b605de3ba3e49511136e505716e5e1b57a5ae977c7c","0-4fc44e706260b3e2ff5399ce4f21b6b0df3b2ee643e2ba9055e11183111bce7d","867-aecc79972c4c883aafd7fe81a89639f454d6e3bd7329ecc2c3bed72cfc6e4b41","root"
"0401314F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","632892d5aab7328630f69b605de3ba3e49511136e505716e5e1b57a5ae977c7c","1-882cdd42011a1aa0617d52d2370df286bc81e7991d0e5c688f12634fb403325f","867-aecc79972c4c883aafd7fe81a89639f454d6e3bd7329ecc2c3bed72cfc6e4b41","root"
"0305230F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","9d664e3d454672bc0353ffea221b34f7814f313dfb2e5e7c2a4053707f4c6b2a","0-55ac15daf48605bf7374445737276b3cce06bb7ec5f4a32862a884fa972bfcbd","868-a646ad5fd036dc026ef5aaf67d275399adbba7d33bab1a4e539cea17cf0d802e","root"
"0401845F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","72171e73319aa3907de5bd92139e1c0a6a6532ef1fa8e7f32a9cf85d4dfe8936","0-cfee35f15358c1163d827ecb132b5c958f548ecd2c36da2b76f8de48aa2ed8bd","869-b79cb42713e09d2b45e136884b89862256fb2deae6ecaa8a5dc6099c97978ca4","root"
"0401314F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","72171e73319aa3907de5bd92139e1c0a6a6532ef1fa8e7f32a9cf85d4dfe8936","1-4b54ecca759fae63f731b9cdc91679330694eb116bf8511ad37b31c04f76e09d","869-b79cb42713e09d2b45e136884b89862256fb2deae6ecaa8a5dc6099c97978ca4","root"
"0401314F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a9d22bd48662a1cafc402d718b5e49480398a557126748bbf65960fb6b87cd2f","0-634f55c722d69c08d242a8529d086abe7fa8930218a215374a84355e751435a4","870-c7ec6e45936d01015f79d79de8ad10ba12c313df39cef08ba63d05e1ab6db678","root"
"0401845F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","89d1f18b04cd78b03e8aeefd7f8a7407aeedb0ad5809a79c101f2611568c68f0","0-abb011b8a86d7f8265cc053def9bfd275c12da211d0efc815103cce27f32b37e","871-6d206fe6d9d72006c454f4816b85358296e7363510e2f81ff8f1d271c307337d","root"
"0401314F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","89d1f18b04cd78b03e8aeefd7f8a7407aeedb0ad5809a79c101f2611568c68f0","1-b60169a1ebba229ce0d35ebc9c726eabc92731c904088dbd2bffa78a6d068ac1","871-6d206fe6d9d72006c454f4816b85358296e7363510e2f81ff8f1d271c307337d","root"
"0207217F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-833b70fdab1a49e70b73ea07343e4e8e1dc0c489d58c1b6c80c1a46d5888d7d5","872-5f017e89945e72ed154dd9f0da9968869b0b2e67bcabc4a6bd9a27bb828016a0","root"
"0401115F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","1-b61e1ace3d1494b7c10011721062ba19abfe3ac7455d9352526e090939ed7298","872-5f017e89945e72ed154dd9f0da9968869b0b2e67bcabc4a6bd9a27bb828016a0","root"
"0404011F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","2-59089c413d1af6dcba7fa99e763a4801c3bce1a2181fe322af47ad0a473b2f66","872-5f017e89945e72ed154dd9f0da9968869b0b2e67bcabc4a6bd9a27bb828016a0","root"
"0207442F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","3-d2d1cecff7c2ef4ab317c3f4f4ea1716effb1f5856ee639eb43df9d3a0254c4b","872-5f017e89945e72ed154dd9f0da9968869b0b2e67bcabc4a6bd9a27bb828016a0","root"
"0401134F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","4-1c49f1eddf0d1f43849bc9cc708d70339d71e6435f146ca7dee1a4aec123a2d8","872-5f017e89945e72ed154dd9f0da9968869b0b2e67bcabc4a6bd9a27bb828016a0","root"
"0207224F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","5-e1660696495cfd01c1a3dca9f1c3202bded7c6d34cc44293224a304e67916036","872-5f017e89945e72ed154dd9f0da9968869b0b2e67bcabc4a6bd9a27bb828016a0","root"
"0401897F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","6-fa379158e17a16e6e48691db72c593777d61c0d538d64eaa95f0e981c4e38c23","872-5f017e89945e72ed154dd9f0da9968869b0b2e67bcabc4a6bd9a27bb828016a0","root"
"0504343F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","7-76c4cc4d85d1296ef962c4c7bd514a4c93c2ae3424e25b31a94516aad2c04271","872-5f017e89945e72ed154dd9f0da9968869b0b2e67bcabc4a6bd9a27bb828016a0","root"
"0503115F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","8-7a294278292fa45df8e7385d86435af900f46310922825ccde390a55e8075a1b","872-5f017e89945e72ed154dd9f0da9968869b0b2e67bcabc4a6bd9a27bb828016a0","root"
"0401134F","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b7b7160afe3f9f605b0728b8bbba9a57b1548d4d19cb21bc24c6fcdcb8bd3f12","0-43552dc20b1a1be9306c1e6f1e35ccf2c801bca93c9db73fe03c6c667389b604","873-2033985951673ab9ec0e9e752a757beb490c80d3f944a23b4e6583a54bee908d","root"
